region	ESCC_1	ESCC_2	ESCC_3	ESCC_4	ESCC_5	ESCC_6	ESCC_7	ESCC_8	ESCC_9	ESCC_10	ESCC_11	ESCC_12	ESCC_13	ESCC_14	ESCC_15	ESCC_16	ESCC_17	ESCC_19	ESCC_20	ESCC_21	ESCC_22	ESCC_Nonmalignant_1	ESCC_Nonmalignant_2	ESCC_Nonmalignant_3	ESCC_Nonmalignant_54M	ESCC_Nonmalignant_53F	EAC_1	EAC_2	EAC_3	EAC_4	EAC_6	GEJ_1	GEJ_2	GEJ_3	GEJ_4	GEJ_5	GEJ_6	GEJ_7	GEJ_Nonmalignant_1	GEJ_Nonmalignant_2	GEJ_Nonmalignant_3	GEJ_Nonmalignant_4	GEJ_Nonmalignant_5	GEJ_Nonmalignant_6	GEJ_Nonmalignant_7
chr11:1066217-1068082	0.5508	0.736933333333333	0.625466666666667	0.463	0.731333333333333	0.6812	0.470866666666667	0.735666666666667	0.645466666666667	0.639266666666667	0.711272727272727	0.3732	0.579266666666667	0.599533333333333	0.661266666666667	0.544266666666667	0.823583333333333	0.434	0.588083333333333	0.547272727272727	0.4686	0.709933333333333	0.734692307692308	0.725933333333333	0.645866666666667	0.699266666666667	0.810066666666667	0.888285714285714	0.7536	0.773066666666667	0.783066666666667	0.870133333333333	0.8658	0.7946	0.743933333333333	0.815933333333333	0.7898	0.842933333333333	0.8362	0.856642857142857	0.756066666666667	0.7976	0.809642857142857	0.7408	0.779733333333333
chr6:13447274-13448722	0.359375	0.489875	0.506875	0.389875	0.529625	0.50375	0.5305	0.436	0.37575	0.51975	0.539375	0.602625	0.4745	0.588142857142857	0.4935	0.52875	0.6735	0.433125	0.666666666666667	0.49725	0.322833333333333	0.637125	0.6085	0.533625	0.572125	0.6525	0.813125	0.742625	0.710125	0.8555	0.571125	0.6185	0.683375	0.81	0.63625	0.779	0.65775	0.6595	0.85775	0.4796	0.785833333333333	0.743	0.785	0.728333333333333	0.618666666666667
chr12:64551737-64552259	0.306111111111111	0.574222222222222	0.434333333333333	0.470666666666667	0.789444444444444	0.450333333333333	0.450111111111111	0.470777777777778	0.522444444444444	0.342222222222222	0.723714285714286	0.693333333333333	0.514333333333333	0.594222222222222	0.639777777777778	0.397111111111111	0.747888888888889	0.606444444444444	0.3402	0.141888888888889	0.401888888888889	0.521	0.639444444444444	0.667888888888889	0.567333333333333	0.643777777777778	0.873222222222222	0.772444444444444	0.810333333333333	0.760777777777778	0.466777777777778	0.780888888888889	0.755	0.719333333333333	0.674222222222222	0.579444444444444	0.821777777777778	0.697777777777778	0.571625	0.638714285714286	0.666777777777778	0.689777777777778	0.675333333333333	0.635	0.721666666666667
chr3:171954777-171955672	0.4472	0.5829	0.3453	0.346	0.6667	0.5791	0.6033	0.3639	0.722	0.7445	0.6069	0.2622	0.3807	0.559	0.4377	0.5909	0.5058	0.5802	0.4343	0.3582	0.1325	0.683666666666667	0.5845	0.6956	0.5248	0.4642	0.7155	0.8129	0.6496	0.7648	0.6597	0.6193	0.6633	0.7722	0.5892	0.669	0.6646	0.8271	0.7507	0.8008	0.7576	0.7901	0.6858	0.7954	0.6935
chr4:184375185-184376303	0.224166666666667	0.624666666666667	0.513333333333333	0.375666666666667	0.6835	0.459	0.4345	0.594666666666667	0.491666666666667	0.609833333333333	0.5105	0.393	0.490166666666667	0.730333333333333	0.648666666666667	0.569333333333333	0.822166666666667	0.515666666666667	0.61825	0.522833333333333	0.264666666666667	0.670333333333333	0.7475	0.551666666666667	0.603833333333333	0.5795	0.890833333333333	0.783	0.768166666666667	0.889333333333333	0.661	0.838666666666667	0.887	0.7115	0.839166666666667	0.8135	0.806	0.715	0.843833333333333	0.891	0.843	0.753833333333333	0.791166666666667	0.733833333333333	0.745333333333333
chr11:46520826-46521717	0.112529411764706	0.869352941176471	0.759941176470588	0.702588235294118	0.676764705882353	0.581882352941177	0.516235294117647	0.579882352941176	0.764764705882353	0.467705882352941	0.898294117647059	0.325941176470588	0.70275	0.816588235294118	0.564214285714286	0.568	0.9120625	0.668647058823529	0.45	0.604714285714286	0.848230769230769	0.703823529411765	0.79225	0.676352941176471	0.719352941176471	0.807	0.938	0.901	0.902428571428571	0.977375	0.736352941176471	0.938470588235294	0.939117647058824	0.852857142857143	0.893882352941176	0.907235294117647	0.891588235294118	0.902823529411765	0.990294117647059	0.982125	0.975928571428571	0.948375	0.946571428571429	0.940625	0.986111111111111
chr17:79969842-79970579	0.6005	0.794071428571429	0.522	0.578928571428571	0.849642857142857	0.6395	0.691	0.4914	0.575285714285714	0.691	0.689857142857143	0.257785714285714	0.467571428571429	0.642714285714286	0.543	0.651357142857143	0.698642857142857	0.469	0.191777777777778	0.499714285714286	0.501	0.705714285714286	0.620166666666667	0.604714285714286	0.697285714285714	0.750428571428571	0.907857142857143	0.862071428571429	0.840214285714286	0.934692307692308	0.8105	0.937857142857143	0.912785714285714	0.849357142857143	0.870071428571429	0.822714285714286	0.847692307692308	0.927928571428571	0.939230769230769	0.895444444444444	0.875142857142857	0.896363636363636	0.860769230769231	0.913538461538462	0.903785714285714
chr12:39356517-39357725	0.277555555555556	0.700555555555555	0.629888888888889	0.409111111111111	0.805333333333333	0.598333333333333	0.596555555555556	0.501888888888889	0.602	0.603777777777778	0.720222222222222	0.411	0.495333333333333	0.718888888888889	0.894111111111111	0.727142857142857	0.923428571428571	0.422888888888889	0.577428571428571	0.549777777777778	0.467571428571429	0.760444444444444	0.769555555555556	0.511333333333333	0.687888888888889	0.788777777777778	0.899444444444444	0.93075	0.860111111111111	0.977	0.795666666666667	0.940222222222222	0.817333333333333	0.949222222222222	0.88	0.844222222222222	0.905555555555556	0.902	0.953444444444444	0.955142857142857	0.921333333333333	0.949875	0.913	0.896444444444444	0.961333333333333
chr17:64653110-64654200	0.413666666666667	0.717833333333333	0.590333333333333	0.531833333333333	0.476833333333333	0.696666666666667	0.653083333333333	0.569166666666667	0.428083333333333	0.629083333333333	0.677583333333333	0.487	0.381416666666667	0.6375	0.381909090909091	0.546083333333333	0.655166666666667	0.681666666666667	0.661916666666667	0.434090909090909	0.814416666666667	0.772583333333333	0.748727272727273	0.639583333333333	0.57725	0.643416666666667	0.85875	0.798	0.81725	0.89175	0.699166666666667	0.853166666666667	0.853916666666667	0.801166666666667	0.829666666666667	0.760083333333333	0.818666666666667	0.726916666666667	0.843333333333333	0.770727272727273	0.731	0.8033	0.78575	0.778090909090909	0.7986
chr11:128420395-128423672	0.313612903225806	0.788064516129032	0.677645161290323	0.59958064516129	0.715645161290323	0.713354838709677	0.684870967741935	0.744322580645161	0.545225806451613	0.730193548387097	0.688290322580645	0.375225806451613	0.340903225806452	0.687178571428571	0.868566666666667	0.733708333333333	0.811935483870968	0.206518518518519	0.429208333333333	0.794692307692308	0.461791666666667	0.69058064516129	0.685862068965517	0.742161290322581	0.688533333333333	0.77472	0.74058064516129	0.836965517241379	0.859965517241379	0.926322580645161	0.810322580645161	0.857321428571429	0.717466666666667	0.844225806451613	0.828935483870968	0.840366666666667	0.836833333333333	0.8551	0.857551724137931	0.864916666666667	0.86395	0.811277777777778	0.836611111111111	0.804217391304348	0.872481481481482
chr16:84478163-84478839	0.6228	0.8177	0.5563	0.7166	0.7501	0.6784	0.5353	0.6103	0.7111	0.5305	0.6244	0.73	0.6779	0.7772	0.4341	0.737	0.5993	0.8559	0.7295	0.425555555555556	0.475	0.8399	0.756142857142857	0.5983	0.768555555555556	0.7813	0.897777777777778	0.910333333333333	0.897125	0.9245	0.7553	0.8906	0.8819	0.89025	0.806	0.7996	0.8726	0.8214	0.806	0.955111111111111	0.939833333333333	0.869285714285714	0.903428571428571	0.937142857142857	0.76175
chr12:27342996-27344707	0.352153846153846	0.667692307692308	0.45325	0.443	0.580076923076923	0.561384615384615	0.640230769230769	0.480615384615385	0.452538461538462	0.568153846153846	0.627384615384615	0.224923076923077	0.477307692307692	0.621076923076923	0.317769230769231	0.366615384615385	0.770923076923077	0.317692307692308	0.378076923076923	0.433461538461538	0.299461538461538	0.607	0.681692307692308	0.502846153846154	0.509	0.595076923076923	0.885230769230769	0.842916666666667	0.719	0.844769230769231	0.691	0.898583333333333	0.740384615384615	0.783583333333333	0.732692307692308	0.75875	0.81625	0.790461538461538	0.873333333333333	0.830363636363636	0.803	0.788818181818182	0.779818181818182	0.814307692307692	0.835461538461538
chr20:51497219-51498215	0.301285714285714	0.491238095238095	0.31	0.350857142857143	0.494428571428571	0.239380952380952	0.201380952380952	0.237666666666667	0.26147619047619	0.242714285714286	0.30947619047619	0.325333333333333	0.40685	0.36885	0.240380952380952	0.349611111111111	0.589555555555556	0.715222222222222	0.533	0.120142857142857	0.274809523809524	0.559368421052632	0.52065	0.228904761904762	0.442944444444444	0.507666666666667	0.829619047619048	0.801833333333333	0.63	0.675809523809524	0.444142857142857	0.688095238095238	0.797095238095238	0.655	0.625	0.70515	0.570190476190476	0.710238095238095	0.533714285714286	0.929333333333333	0.664909090909091	0.839818181818182	0.54565	0.663809523809524	0.6628
chr13:113304845-113305653	0.2916	0.4885	0.4807	0.5316	0.6316	0.5926	0.474	0.4784	0.6262	0.3653	0.5204	0.3604	0.4146	0.7372	0.5185	0.2734	0.604142857142857	0.287	0.351166666666667	0.35125	0.397375	0.6519	0.4954	0.6311	0.475	0.58	0.788	0.672375	0.632555555555556	0.8375	0.5862	0.7483	0.7317	0.7135	0.7102	0.5402	0.7315	0.8205	0.809333333333333	0.963	0.695142857142857	0.8745	0.793666666666667	0.8508	0.864
chr3:161063822-161064766	0.763363636363636	0.675727272727273	0.483363636363636	0.481727272727273	0.602454545454545	0.481636363636364	0.540727272727273	0.572545454545455	0.480727272727273	0.731909090909091	0.673272727272727	0.457818181818182	0.524454545454546	0.743545454545455	0.573	0.669636363636364	0.5859	0.444181818181818	0.326909090909091	0.533	0.1554	0.666090909090909	0.571181818181818	0.633909090909091	0.657	0.715636363636364	0.663363636363636	0.726818181818182	0.650636363636364	0.81	0.727909090909091	0.917454545454546	0.788090909090909	0.813	0.823181818181818	0.560272727272727	0.802727272727273	0.839818181818182	0.894818181818182	0.9192	0.836363636363636	0.898090909090909	0.874090909090909	0.855909090909091	0.858545454545455
chr11:61653452-61653846	0.836111111111111	0.782222222222222	0.499555555555556	0.577666666666667	0.903111111111111	0.711444444444444	0.446222222222222	0.692	0.526	0.736777777777778	0.793666666666667	0.596222222222222	0.541444444444444	0.700375	0.538777777777778	0.361888888888889	0.613222222222222	0.556	0.358833333333333	0.442166666666667	0.578571428571429	0.545	0.7755	0.754666666666667	0.756222222222222	0.719777777777778	0.879222222222222	0.729222222222222	0.785555555555556	0.938	0.789333333333333	0.825222222222222	0.858888888888889	0.829555555555556	0.913333333333333	0.682777777777778	0.815666666666667	0.768777777777778	0.879444444444444	0.945428571428571	0.847444444444444	0.825666666666667	0.864666666666667	0.900333333333333	0.903333333333333
chr3:195794861-195795013	0.229	0.347333333333333	0.177833333333333	0.365333333333333	0.764333333333333	0.436	0.429	0.397666666666667	0.352833333333333	0.571166666666667	0.353666666666667	0.1755	0.284333333333333	0.166833333333333	0.636166666666667	0.644666666666667	0.323666666666667	0.601166666666667	0.433666666666667	0.372333333333333	0.209	0.737666666666667	0.423833333333333	0.481833333333333	0.383833333333333	0.4475	0.495166666666667	0.770833333333333	0.6445	0.724666666666667	0.5055	0.744333333333333	0.718833333333333	0.7495	0.765666666666667	0.452333333333333	0.786333333333333	0.7435	0.618333333333333	0.569333333333333	0.583333333333333	0.7132	0.7434	0.688666666666667	0.625666666666667
chr22:43776251-43777305	0.171142857142857	0.617809523809524	0.489857142857143	0.517238095238095	0.546047619047619	0.565809523809524	0.550190476190476	0.525	0.542095238095238	0.435190476190476	0.772888888888889	0.481666666666667	0.564380952380952	0.728	0.444555555555556	0.411714285714286	0.635473684210526	0.439857142857143	0.4911	0.44715	0.659571428571429	0.760166666666667	0.564142857142857	0.576	0.57847619047619	0.653380952380952	0.4259	0.880363636363636	0.788466666666667	0.91065	0.716857142857143	0.848142857142857	0.771714285714286	0.802285714285714	0.648619047619048	0.691571428571429	0.648666666666667	0.737761904761905	0.86352380952381	0.901	0.868571428571429	0.867619047619048	0.800714285714286	0.864571428571429	0.838571428571429
chr17:68097378-68097835	0.162166666666667	0.481	0.469666666666667	0.399833333333333	0.564	0.4385	0.405333333333333	0.546333333333333	0.547166666666667	0.597833333333333	0.409833333333333	0.309666666666667	0.456	0.425	0.6435	0.4665	0.6475	0.245333333333333	0.146	0.2108	0.369166666666667	0.5185	0.678333333333333	0.441	0.438166666666667	0.556833333333333	0.642333333333333	0.650166666666667	0.5345	0.756333333333333	0.605833333333333	0.6765	0.647	0.715666666666667	0.707166666666667	0.570833333333333	0.688	0.575	0.746	0.5662	0.642166666666667	0.633	0.5624	0.654	0.6895
chr12:50641679-50642991	0.14275	0.606166666666667	0.432	0.524333333333333	0.701166666666667	0.480833333333333	0.416416666666667	0.383916666666667	0.375916666666667	0.665666666666667	0.45125	0.271166666666667	0.437166666666667	0.707166666666667	0.285166666666667	0.35225	0.610666666666667	0.201142857142857	0.2005	0.4354	0.32775	0.50275	0.648	0.348583333333333	0.503	0.645666666666667	0.822090909090909	0.821	0.548571428571429	0.7241	0.64825	0.646416666666667	0.801833333333333	0.687363636363636	0.601166666666667	0.66625	0.682583333333333	0.623545454545455	0.562333333333333	0.606	0.733	0.653111111111111	0.73175	0.695545454545455	0.658714285714286
chr17:381549-382341	0.6804	0.5447	0.3366	0.4756	0.5329	0.5663	0.4945	0.4312	0.4166	0.4616	0.357	0.2625	0.3848	0.499375	0.4055	0.2632	0.5186	0.537833333333333	0.3974	0.341444444444444	0.569222222222222	0.558714285714286	0.647833333333333	0.4192	0.561	0.572428571428571	0.637222222222222	0.672	0.632125	0.5686	0.6296	0.8074	0.7482	0.651	0.5502	0.644	0.6771	0.6224	0.7446	0.576714285714286	0.698571428571429	0.800428571428571	0.671142857142857	0.649428571428571	0.62375
chr5:34529483-34530633	0.424133333333333	0.661333333333333	0.476733333333333	0.502	0.480733333333333	0.4484	0.323466666666667	0.383733333333333	0.499266666666667	0.6696	0.5814	0.4256	0.488266666666667	0.479933333333333	0.370933333333333	0.586428571428571	0.353066666666667	0.204533333333333	0.293	0.388307692307692	0.336307692307692	0.5032	0.503533333333333	0.496	0.541266666666667	0.6912	0.819666666666667	0.835909090909091	0.773	0.953461538461538	0.685733333333333	0.834666666666667	0.798933333333333	0.791733333333333	0.781533333333333	0.760466666666667	0.740133333333333	0.784266666666667	0.910307692307692	0.9325	0.9112	0.907384615384615	0.8986	0.917428571428571	0.870166666666667
chr15:32958870-32960733	0.308166666666667	0.760611111111111	0.576555555555556	0.695222222222222	0.819222222222222	0.631777777777778	0.708722222222222	0.826833333333333	0.592	0.875722222222222	0.7905	0.458444444444444	0.547823529411765	0.904533333333333	0.838055555555556	0.643066666666667	0.861666666666667	0.412266666666667	0.519923076923077	0.605555555555556	0.597	0.7374	0.743666666666667	0.771333333333333	0.798833333333333	0.778166666666667	0.883444444444444	0.943529411764706	0.839166666666667	0.921944444444444	0.812666666666667	0.819352941176471	0.902611111111111	0.8785	0.885222222222222	0.846444444444444	0.866611111111111	0.8655	0.890230769230769	0.931333333333333	0.807333333333333	0.909777777777778	0.825833333333333	0.934333333333333	0.866388888888889
chr10:72802344-72803117	0.242833333333333	0.461	0.394333333333333	0.473166666666667	0.448666666666667	0.299166666666667	0.4045	0.379666666666667	0.442	0.471666666666667	0.0715	0.160166666666667	0.318166666666667	0.183833333333333	0.474333333333333	0.2785	0.481	0.309833333333333	0.327166666666667	0.255166666666667	0.363	0.4555	0.566333333333333	0.436166666666667	0.351	0.416	0.794666666666667	0.305	0.455833333333333	0.6325	0.443	0.592833333333333	0.789166666666667	0.554333333333333	0.557	0.63	0.717833333333333	0.59	0.611666666666667	0.7245	0.599833333333333	0.527166666666667	0.5825	0.587666666666667	0.625666666666667
chr22:33438218-33438719	0.050125	0.163375	0.217375	0.11475	0.152375	0.212375	0.0947142857142857	0.0728571428571429	0.117125	0.59725	0.210875	0.108	0.199	0.320625	0.08575	0.1025	0.122875	0.0178571428571429	0.22425	0.243571428571429	0.0445	0.285375	0.189375	0.118125	0.31325	0.421833333333333	0.6722	0.621	0.108	0.49925	0.19275	0.46575	0.60525	0.536142857142857	0.332625	0.28575	0.3285	0.283	0.66675	0.5625	1	0.8	0.443	0.61225	0.6545
chr2:162093200-162094559	0.543363636363636	0.588545454545455	0.439363636363636	0.564272727272727	0.478454545454545	0.493363636363636	0.585636363636364	0.486818181818182	0.442272727272727	0.567454545454545	0.645111111111111	0.562636363636364	0.436181818181818	0.512727272727273	0.397454545454545	0.580090909090909	0.598818181818182	0.642727272727273	0.474454545454545	0.348363636363636	0.270181818181818	0.637727272727273	0.817	0.522090909090909	0.476090909090909	0.585909090909091	0.823818181818182	0.743909090909091	0.736545454545455	0.758272727272727	0.597545454545454	0.8343	0.734636363636364	0.772	0.772818181818182	0.697818181818182	0.631	0.72	0.837363636363636	0.933666666666667	0.826181818181818	0.829181818181818	0.757909090909091	0.722727272727273	0.809818181818182
chr1:17626736-17627096	0.831071428571429	0.801714285714286	0.543071428571429	0.755142857142857	0.845928571428571	0.774928571428571	0.752357142857143	0.700428571428571	0.544142857142857	0.8135	0.593928571428571	0.347071428571429	0.608857142857143	0.683928571428571	0.901785714285714	0.444	0.875928571428571	0.815214285714286	0.533181818181818	0.703571428571429	0.744083333333333	0.889071428571429	0.894857142857143	0.549785714285714	0.825928571428571	0.820714285714286	0.876714285714286	0.9615	0.865785714285714	0.904357142857143	0.880357142857143	0.930857142857143	0.918428571428571	0.892	0.864285714285714	0.913	0.924285714285714	0.923	0.924714285714286	0.917928571428571	0.909428571428571	0.872857142857143	0.848642857142857	0.903357142857143	0.898857142857143
chr2:132550126-132551883	0.493266666666667	0.559666666666667	0.478733333333333	0.452733333333333	0.706	0.611133333333333	0.595466666666667	0.520866666666667	0.726666666666667	0.4864	0.704866666666667	0.3696	0.5244	0.547066666666667	0.724933333333333	0.752866666666667	0.8426	0.134466666666667	0.248727272727273	0.368076923076923	0.380266666666667	0.616933333333333	0.665333333333333	0.643066666666667	0.578933333333333	0.669866666666667	0.7658	0.808	0.730533333333333	0.812266666666667	0.652866666666667	0.8382	0.739133333333333	0.751666666666667	0.793666666666667	0.723333333333333	0.689133333333333	0.7326	0.649866666666667	0.752285714285714	0.765666666666667	0.7692	0.696933333333333	0.7378	0.7288
chr9:114844582-114845500	0.4014	0.6988	0.3692	0.5255	0.6354	0.4716	0.5748	0.4054	0.5948	0.6618	0.686	0.3126	0.4568	0.7018	0.4602	0.6786	0.7182	0.6066	0.434	0.597	0.5482	0.7556	0.80275	0.461	0.6544	0.5732	0.818	0.7804	0.7384	0.881	0.6146	0.8318	0.764	0.785	0.862	0.5598	0.8074	0.733	0.882	0.768	0.8694	0.9256	0.7382	0.7878	0.778
chr22:33737352-33738190	0.525	0.768214285714286	0.743	0.6135	0.782785714285714	0.752142857142857	0.723214285714286	0.520071428571429	0.562	0.871857142857143	0.767692307692308	0.439357142857143	0.575461538461538	0.715214285714286	0.7905	0.45	0.642	0.359642857142857	0.557071428571429	0.855	0.8473	0.651714285714286	0.875416666666667	0.769714285714286	0.602642857142857	0.9	0.923785714285714	0.9145	0.876071428571429	0.993545454545455	0.863071428571429	0.880846153846154	0.894714285714286	0.876714285714286	0.882285714285714	0.741	0.849214285714286	0.901928571428571	0.854642857142857	0.821714285714286	0.775571428571429	0.856571428571429	0.857428571428571	0.867285714285714	0.859214285714286
chr19:33350491-33351057	0.240583333333333	0.445666666666667	0.413333333333333	0.37025	0.291416666666667	0.324666666666667	0.37525	0.432416666666667	0.625666666666667	0.1945	0.528625	0.266416666666667	0.46525	0.541181818181818	0.408416666666667	0.358416666666667	0.646142857142857	0.1534	0.4	0.2745	0.0612	0.314	0.607166666666667	0.488416666666667	0.375083333333333	0.575833333333333	0.360333333333333	0.6828	0.5524	0.557833333333333	0.691166666666667	0.790083333333333	0.829583333333333	0.55875	0.742727272727273	0.366916666666667	0.6855	0.640333333333333	0.633090909090909	0.834875	0.75575	0.814	0.774	0.734	0.875416666666667
chr16:84378524-84379242	0.322692307692308	0.725923076923077	0.500923076923077	0.497181818181818	0.732916666666667	0.593384615384615	0.60825	0.537636363636364	0.622615384615385	0.576666666666667	0.671083333333333	0.62275	0.6043	0.6775	0.3254	0.712888888888889	0.713230769230769	0.523272727272727	0.6344	0.461166666666667	0.397666666666667	0.952875	0.759818181818182	0.539153846153846	0.491461538461538	0.627615384615385	0.816	1	0.742076923076923	0.927142857142857	0.763583333333333	0.858	0.799384615384615	0.809538461538462	0.805846153846154	0.763333333333333	0.780583333333333	0.838076923076923	0.92075	0.834	0.68	0.769769230769231	0.785	0.792	0.848
chr17:2227206-2227854	0.382714285714286	0.762428571428571	0.472571428571429	0.439857142857143	0.841857142857143	0.732285714285714	0.666714285714286	0.446285714285714	0.536428571428571	0.580285714285714	0.648142857142857	0.354142857142857	0.525	0.752142857142857	0.317142857142857	0.527714285714286	0.585571428571429	0.462857142857143	0.476	0.475142857142857	0.688285714285714	0.791714285714286	0.729	0.549285714285714	0.536428571428571	0.671857142857143	0.959571428571429	0.847571428571429	0.823714285714286	0.829857142857143	0.822142857142857	0.889142857142857	0.862857142857143	0.852142857142857	0.77	0.694428571428571	0.883285714285714	0.877428571428571	0.851285714285714	0.872714285714286	0.863571428571429	0.863285714285714	0.831714285714286	0.844285714285714	0.865857142857143
chr15:99323854-99325110	0.453692307692308	0.482615384615385	0.311	0.437692307692308	0.295307692307692	0.316846153846154	0.228769230769231	0.298153846153846	0.318615384615385	0.556692307692308	0.403538461538462	0.388461538461538	0.101615384615385	0.479769230769231	0.439307692307692	0.303692307692308	0.37	0.273692307692308	0.314846153846154	0.192307692307692	0.233153846153846	0.459615384615385	0.364076923076923	0.478076923076923	0.411230769230769	0.498538461538462	0.745923076923077	0.211230769230769	0.461307692307692	0.636076923076923	0.486384615384615	0.839384615384615	0.690307692307692	0.722923076923077	0.748384615384615	0.744692307692308	0.691846153846154	0.655846153846154	0.728153846153846	0.739	0.762538461538461	0.729538461538462	0.681230769230769	0.831307692307692	0.583615384615385
chr5:35316546-35317453	0.174875	0.67425	0.329875	0.536125	0.360375	0.434125	0.421875	0.327125	0.54375	0.605125	0.60525	0.573285714285714	0.528625	0.662125	0.408875	0.56525	0.5825	0.422125	0.609142857142857	0.381	0.642125	0.668142857142857	0.70525	0.430875	0.52325	0.642625	0.737875	0.697875	0.7735	0.94225	0.555375	0.80625	0.800875	0.753125	0.741125	0.6835	0.818625	0.76425	0.87025	0.905	0.864125	0.87175	0.83925	0.889625	0.860875
chr2:112972466-112973415	0.805857142857143	0.782428571428571	0.413428571428571	0.400285714285714	0.538428571428571	0.586857142857143	0.546142857142857	0.471	0.575142857142857	0.680571428571429	0.437142857142857	0.404142857142857	0.461285714285714	0.683857142857143	0.331142857142857	0.522142857142857	0.625142857142857	0.568285714285714	0.4996	0.571	0.219142857142857	0.69	0.752571428571429	0.453571428571429	0.666714285714286	0.58225	0.557142857142857	0.755428571428571	0.748857142857143	0.912	0.680857142857143	0.916142857142857	0.592857142857143	0.836714285714286	0.795285714285714	0.648857142857143	0.783571428571429	0.811142857142857	0.864857142857143	0.926	0.819571428571429	0.874285714285714	0.6965	0.876666666666667	0.853
chr3:131346913-131347853	0.6067	0.7595	0.6925	0.6343	0.7775	0.6748	0.7513	0.6279	0.5206	0.7677	0.5743	0.3941	0.5146	0.7211	0.9309	0.738	0.9109	0.4622	0.429	0.696	0.2895	0.7404	0.8163	0.678	0.6951	0.774222222222222	0.8494	0.8198	0.8158	0.9555	0.7828	0.9015	0.7403	0.9127	0.9079	0.7873	0.9036	0.8919	0.8771	0.9278	0.886	0.914375	0.888666666666667	0.9119	0.87925
chr12:53697127-53697484	0.0802307692307692	0.2872	0.197	0.102461538461538	0.182230769230769	0.0974615384615385	0.0756153846153846	0.203846153846154	0.110076923076923	0.253307692307692	0.201454545454545	0.174230769230769	0.261923076923077	0.1619	0.1536	0.1604	0.246272727272727	0.0108888888888889	0.193083333333333	0.182875	0.2184	0.206769230769231	0.209166666666667	0.1287	0.3335	0.463714285714286	0.3545	0.7605	0.536272727272727	0.5136	0.225461538461538	0.419363636363636	0.722615384615385	0.349142857142857	0.547777777777778	0.704416666666667	0.3002	0.1185	0.235916666666667	0	0	0.476666666666667	0.1665	0.261625	0.266666666666667
chr12:124096938-124099479	0.719413793103448	0.711875	0.55065625	0.49490625	0.70340625	0.658625	0.59728125	0.63890625	0.4245	0.42834375	0.607625	0.39571875	0.48196875	0.54541935483871	0.541766666666667	0.425045454545455	0.592321428571429	0.286	0.358416666666667	0.472454545454545	0.4081	0.5554375	0.632433333333333	0.679875	0.595625	0.661375	0.789333333333333	0.881037037037037	0.708115384615385	0.75937037037037	0.6889375	0.695076923076923	0.655375	0.79571875	0.79265625	0.753483870967742	0.614064516129032	0.702387096774194	0.755807692307692	0.651	0.79445	0.83595	0.721111111111111	0.755058823529412	0.792
chr20:51686851-51687449	0.414636363636364	0.559363636363636	0.342545454545455	0.361181818181818	0.398636363636364	0.360181818181818	0.414363636363636	0.302727272727273	0.350636363636364	0.771	0.533181818181818	0.304545454545455	0.509363636363636	0.39425	0.277727272727273	0.275909090909091	0.411	0.3839	0.8	0.359	0.1833	0.459454545454545	0.505727272727273	0.416818181818182	0.625636363636364	0.559818181818182	0.800727272727273	0.39725	0.6653	0.753454545454545	0.411363636363636	0.875727272727273	0.798363636363636	0.723545454545455	0.677363636363636	0.586	0.605818181818182	0.586909090909091	0.645111111111111	0.861714285714286	0.769	0.819454545454545	0.747272727272727	0.763333333333333	0.739818181818182
chr9:4443526-4444614	0.432285714285714	0.514428571428571	0.607	0.648285714285714	0.596142857142857	0.659142857142857	0.450285714285714	0.579571428571429	0.626571428571429	0.564714285714286	0.657857142857143	0.293714285714286	0.29	0.729571428571429	0.498166666666667	0.539714285714286	0.563857142857143	0.420285714285714	0.332285714285714	0.526142857142857	0.48	0.578714285714286	0.704428571428571	0.518857142857143	0.580571428571429	0.732857142857143	0.737285714285714	0.88525	0.765714285714286	0.753714285714286	0.722285714285714	0.855428571428571	0.827428571428571	0.771	0.641714285714286	0.516571428571429	0.659142857142857	0.824857142857143	0.780857142857143	0.811714285714286	0.809714285714286	0.871	0.759428571428571	0.730714285714286	0.869
chr8:127632696-127633340	0.630333333333333	0.813333333333333	0.702888888888889	0.744777777777778	0.684666666666667	0.701555555555556	0.641555555555556	0.671222222222222	0.611555555555556	0.712777777777778	0.844555555555556	0.762666666666667	0.782888888888889	0.845222222222222	0.586444444444444	0.792375	0.462	0.643	0.768333333333333	0.758857142857143	0.52725	0.853888888888889	0.830444444444444	0.679555555555556	0.762777777777778	0.864444444444444	0.896888888888889	0.942142857142857	0.732	0.962777777777778	0.880666666666667	0.935875	0.936111111111111	0.873444444444444	0.949	0.879777777777778	0.863888888888889	0.951222222222222	0.955222222222222	0.935333333333333	0.897625	0.918888888888889	0.812333333333333	0.877666666666667	0.839888888888889
