region	EAC_hypoDMRs	ESCC_hypoDMRs
chr20:25076530-25076531	0	0
chr11:126073402-126073403	0	0
chr6:31187973-31187974	1	0
chr11:67579913-67579914	1	0
chr8:75403293-75403294	1	0
chr5:173094248-173094249	0	0
chr12:14208225-14208226	0	0
chr7:138257731-138257732	0	0
chr22:20917033-20917034	0	0
chr7:46485784-46485785	0	0
chr22:20951420-20951421	0	0
chr6:20631077-20631078	0	0
chr1:207870177-207870178	1	0
chr6:25340919-25340920	1	0
chr8:80107509-80107510	1	0
chr5:145979612-145979613	1	0
chr14:88543091-88543092	1	0
chr12:14260467-14260468	0	0
chr3:197031656-197031657	0	0
chr2:168197115-168197116	1	0
chr3:149300395-149300396	0	0
chr5:41182979-41182980	0	0
chr1:220119218-220119219	1	0
chr5:37090623-37090624	1	0
chr5:16721263-16721264	1	0
chr7:34036429-34036430	0	0
chr17:74715319-74715320	0	0
chr15:38127502-38127503	0	0
chr9:72127916-72127917	0	0
chr12:1371621-1371622	0	0
chr6:158296693-158296694	0	0
chr2:190334659-190334660	1	0
chr14:67977889-67977890	0	0
chr1:148334605-148334606	0	0
chr17:49101157-49101158	0	0
chr1:153058958-153058959	0	0
chr13:40982939-40982940	0	0
chr6:148221765-148221766	1	0
chr10:96864323-96864324	0	0
chr1:247104475-247104476	0	0
chr14:30641287-30641288	0	0
chr4:156931279-156931280	0	0
chr1:8703450-8703451	0	0
chr1:183019376-183019377	1	0
chr6:81938463-81938464	0	0
chr7:133492474-133492475	0	0
chr2:41859812-41859813	0	0
chr6:133896562-133896563	0	0
chr2:76308330-76308331	0	0
chr11:129817451-129817452	1	0
chr20:32228017-32228018	1	0
chr1:27144650-27144651	0	0
chr6:157063382-157063383	0	0
chr1:89866215-89866216	0	0
chr2:90380968-90380969	0	0
chr19:44890612-44890613	0	0
chr4:105923998-105923999	0	0
chr2:14423508-14423509	0	0
chr2:219572159-219572160	0	0
chr2:38394890-38394891	0	0
chr7:115037694-115037695	0	0
chr10:30418939-30418940	0	0
chr1:246677983-246677984	0	0
chr1:174877269-174877270	1	0
chr2:98766837-98766838	0	0
chr4:61555991-61555992	1	0
chr6:38755381-38755382	0	0
chr2:30217999-30218000	0	0
chr2:85468972-85468973	0	0
chr1:87927758-87927759	0	0
chr15:85165023-85165024	0	0
chr11:12802762-12802763	0	0
chr19:47648415-47648416	0	0
chr1:230939185-230939186	1	0
chr16:69404535-69404536	0	0
chr10:41883336-41883337	0	0
chr13:73421719-73421720	0	0
chr2:18832096-18832097	0	0
chr4:98747901-98747902	0	0
chr16:34595709-34595710	0	0
chr8:85236868-85236869	1	0
chr1:233654872-233654873	1	0
chr20:50354992-50354993	0	0
chr17:65370747-65370748	0	0
chr17:62187876-62187877	0	0
chr16:34590143-34590144	0	0
chr10:112519274-112519275	0	0
chr20:28840724-28840725	0	0
chr22:43104198-43104199	0	0
chr1:42965594-42965595	1	0
chr5:160155537-160155538	0	0
chr12:122368622-122368623	1	0
chr2:226551995-226551996	0	0
chr4:68872650-68872651	1	0
chr2:117486280-117486281	0	0
chr11:38089991-38089992	0	0
chr18:11343298-11343299	0	0
chr2:18831227-18831228	0	0
chr4:40673076-40673077	0	0
chr21:38950928-38950929	0	0
chr13:79779037-79779038	1	0
chr9:96344652-96344653	0	0
chr4:49137241-49137242	0	0
chr4:11801730-11801731	0	0
chr9:76456367-76456368	0	0
chr5:160924109-160924110	1	0
chr1:225999525-225999526	0	0
chr2:165055196-165055197	0	0
chr12:47004838-47004839	0	0
chr2:81304880-81304881	0	0
chr1:153671329-153671330	0	0
chr6:166894628-166894629	0	0
chr10:50580078-50580079	1	0
chr3:172918521-172918522	0	0
chr13:103358463-103358464	0	0
chr3:170233674-170233675	1	0
chr4:49110758-49110759	0	0
chr2:190335287-190335288	1	0
chr5:49630985-49630986	0	0
chr20:32229507-32229508	1	0
chr3:195285115-195285116	1	0
chr4:119841667-119841668	0	0
chr5:759274-759275	0	0
chr8:94059599-94059600	0	0
chr17:59367026-59367027	1	0
chr15:85343658-85343659	0	0
chr10:84270897-84270898	0	0
chr6:109384425-109384426	0	0
chr10:78805471-78805472	0	0
chr1:8259236-8259237	0	0
chr3:45817945-45817946	0	0
chr11:106467788-106467789	0	0
chr16:27175063-27175064	0	0
chr11:66789531-66789532	1	0
chr18:13809218-13809219	0	0
chr4:87422744-87422745	0	0
chr8:8441556-8441557	0	0
chr1:190597514-190597515	0	0
chr12:513651-513652	1	0
chr1:86581414-86581415	0	0
chr15:55479931-55479932	0	0
chr9:113620693-113620694	0	0
chrX:15087975-15087976	0	0
chr13:49372083-49372084	1	0
chr5:168656275-168656276	0	0
chr14:71022104-71022105	0	0
chr6:108562796-108562797	0	0
chr1:124768854-124768855	0	0
chr9:94278933-94278934	0	0
chr7:84022872-84022873	0	0
chr4:81314564-81314565	0	0
chr12:6999070-6999071	0	0
chr17:68701158-68701159	0	0
chr4:128561268-128561269	1	0
chr7:88289556-88289557	0	0
chr14:55976612-55976613	0	0
chr11:76963086-76963087	1	0
chr2:9830545-9830546	0	0
chr3:136625416-136625417	1	0
chr4:49136083-49136084	0	0
chr10:78535820-78535821	0	0
chr12:121888284-121888285	0	0
chr14:58988611-58988612	0	0
chr13:33937866-33937867	0	0
chr1:143190986-143190987	0	0
chr4:22503395-22503396	0	0
chr4:87228722-87228723	0	0
chr17:26594878-26594879	0	0
chr18:45359542-45359543	0	0
chr15:93829687-93829688	0	0
chr14:34505965-34505966	0	0
chr2:20116133-20116134	0	0
chr9:101327697-101327698	1	0
chr9:112337820-112337821	0	0
chr11:120295214-120295215	1	0
chr11:13208362-13208363	0	0
chr10:109996301-109996302	1	0
chr7:108340864-108340865	1	0
chr1:99758986-99758987	0	0
chr13:96677239-96677240	0	0
chr9:12859990-12859991	0	0
chr2:137975536-137975537	0	0
chr6:125945593-125945594	0	0
chr11:69288306-69288307	0	0
chr11:63565237-63565238	0	0
chr7:39534874-39534875	0	0
chr8:47999157-47999158	1	0
chr10:97789133-97789134	0	0
chr17:72339164-72339165	1	0
chr11:115280554-115280555	0	0
chr3:111311213-111311214	0	0
chr10:58468743-58468744	0	0
chr11:10884560-10884561	0	0
chr18:3711261-3711262	0	0
chr6:75747532-75747533	0	0
chr13:28545785-28545786	0	0
chr5:148914153-148914154	0	0
chr9:76180804-76180805	0	0
chr2:86393812-86393813	0	0
chr14:37466836-37466837	1	0
chr10:62949884-62949885	0	0
chr12:46661296-46661297	0	1
chr6:11344526-11344527	1	0
chr1:86778921-86778922	0	0
chr22:47329117-47329118	0	0
chr1:167163232-167163233	0	0
chr1:67760237-67760238	0	0
chr1:192702402-192702403	0	0
chr2:234147695-234147696	0	0
chr7:52147444-52147445	0	0
chr15:101477916-101477917	0	0
chr2:191637847-191637848	0	0
chr8:98598588-98598589	0	0
chr13:74872015-74872016	0	0
chr1:143200333-143200334	0	0
chr2:164914169-164914170	0	0
chr9:91761012-91761013	0	0
chr10:53030293-53030294	0	0
chr16:11102229-11102230	1	0
chr6:26257318-26257319	1	0
chr6:11393109-11393110	1	0
chr10:26367228-26367229	0	0
chr9:85119496-85119497	0	0
chr2:191643636-191643637	0	0
chr18:23281749-23281750	0	0
chr14:68164983-68164984	1	0
chr4:86942397-86942398	0	0
chr3:75669229-75669230	0	0
chr12:15780617-15780618	0	0
chr14:21104425-21104426	0	0
chr21:10274158-10274159	0	0
chr6:47698434-47698435	0	0
chr10:28502279-28502280	0	0
chr16:1297204-1297205	0	0
chr10:21751441-21751442	0	0
chr7:44618963-44618964	0	0
chr3:62918881-62918882	0	0
chr15:73388633-73388634	0	0
chr8:142993512-142993513	1	0
chr1:67513786-67513787	1	0
chr8:63219670-63219671	0	0
chr1:85279010-85279011	0	0
chr11:71948557-71948558	1	0
chr12:47231542-47231543	1	0
chr22:40711704-40711705	0	0
chr4:110459010-110459011	0	0
chrX:123803574-123803575	0	0
chr12:43333490-43333491	0	0
chr15:91472514-91472515	1	0
chr11:35173263-35173264	0	0
chr2:10458216-10458217	0	0
chr5:80205047-80205048	1	0
chr1:16896280-16896281	0	0
chr2:208482630-208482631	0	0
chr5:175282992-175282993	0	0
chr1:211542145-211542146	0	0
chr4:74668124-74668125	1	0
chr16:57480432-57480433	0	0
chr17:1787752-1787753	0	0
chr13:98776324-98776325	0	0
chr12:44409660-44409661	0	0
chr1:28885096-28885097	0	0
chr22:20777913-20777914	0	0
chr5:67770892-67770893	1	0
chr7:27264024-27264025	0	0
chr10:110857808-110857809	0	0
chr7:17773197-17773198	0	0
chr6:34392889-34392890	0	0
chr7:84675827-84675828	1	0
chr2:67891801-67891802	0	0
chr9:112392291-112392292	0	0
chr6:15908339-15908340	0	0
chr6:157393391-157393392	1	0
chr1:165646004-165646005	1	0
chr6:81561414-81561415	0	0
chr19:38813189-38813190	1	0
chr12:52942194-52942195	1	0
chr7:138396524-138396525	0	0
chr4:123673060-123673061	0	0
chr12:26815769-26815770	1	0
chr2:168278548-168278549	0	0
chr2:201158421-201158422	0	0
chr4:158211532-158211533	0	0
chr12:42644056-42644057	0	0
chr13:59837251-59837252	1	0
chr12:111405461-111405462	0	0
chr7:135936961-135936962	0	0
chr3:172857288-172857289	0	0
chr13:73533328-73533329	0	0
chr8:67613094-67613095	0	0
chr7:21865978-21865979	0	0
chr11:32706819-32706820	0	0
chr18:74564231-74564232	0	0
chr14:74686481-74686482	1	0
chr9:88344790-88344791	0	0
chr1:204417256-204417257	0	0
chr4:157763652-157763653	0	0
chr10:23422165-23422166	0	0
chr8:128175255-128175256	0	0
chr2:18836537-18836538	0	0
chr6:147559146-147559147	1	0
chr6:128365835-128365836	1	0
chr12:1418237-1418238	0	0
chr3:58175700-58175701	0	0
chr9:94669566-94669567	0	0
chr7:142152215-142152216	0	0
chr1:8017693-8017694	0	0
chr4:83150845-83150846	0	0
chr7:129958862-129958863	0	0
chr6:11270456-11270457	1	0
chr6:125943152-125943153	0	0
chr7:23709496-23709497	1	0
chr2:27050803-27050804	0	0
chr1:224273725-224273726	0	0
chr2:118113010-118113011	0	0
chr1:24936808-24936809	0	0
chr17:65401809-65401810	0	0
chr1:87718496-87718497	0	0
chr7:16679038-16679039	0	0
chr14:103033995-103033996	1	0
chr3:168878039-168878040	0	0
chr2:30253328-30253329	1	0
chr2:28976684-28976685	0	0
chr14:68729715-68729716	1	0
chr4:55550132-55550133	0	0
chr6:12371814-12371815	0	0
chr2:206936969-206936970	0	0
chr7:2280519-2280520	0	0
chr13:20560949-20560950	1	0
chr12:43277820-43277821	0	0
chr2:74840550-74840551	1	0
chr10:50605628-50605629	0	0
chrX:50108344-50108345	0	0
chr2:169393317-169393318	0	0
chr1:154418270-154418271	1	0
chr1:225694309-225694310	0	0
chr22:29821563-29821564	0	0
chr2:195330740-195330741	0	0
chr1:31944459-31944460	0	0
chrX:31199936-31199937	0	0
chr3:149277743-149277744	0	0
chr1:159971260-159971261	1	0
chrX:106933725-106933726	0	0
chr15:27124654-27124655	0	0
chr15:70825255-70825256	0	0
chr6:41065733-41065734	1	0
chr20:44457188-44457189	0	0
chr6:42454697-42454698	1	0
chr8:54367347-54367348	0	0
chr3:192080548-192080549	0	0
chr2:189096991-189096992	0	0
chr12:43238478-43238479	0	0
chr4:108338120-108338121	0	0
chr11:128476198-128476199	0	0
chr2:69601318-69601319	0	0
chr1:86774759-86774760	0	0
chr15:82487302-82487303	0	0
chr14:99821847-99821848	0	0
chr10:11603119-11603120	1	0
chr10:5020450-5020451	0	0
chr9:75430062-75430063	0	0
chr7:99680050-99680051	1	0
chr6:131107332-131107333	0	0
chr2:226137269-226137270	0	0
chr7:5401533-5401534	1	0
chr19:23650110-23650111	0	0
chr14:64699089-64699090	1	0
chr2:63950566-63950567	0	0
chr7:115229658-115229659	1	0
chr1:181073876-181073877	0	0
chr2:225032436-225032437	0	0
chr8:42915104-42915105	1	0
chr3:182607067-182607068	1	0
chr10:79059381-79059382	1	0
chr6:127972206-127972207	0	0
chr6:28895752-28895753	0	0
chr7:77459758-77459759	0	0
chr14:77647974-77647975	1	0
chrX:13110948-13110949	0	0
chr22:42959971-42959972	1	0
chr1:160911690-160911691	1	0
chr20:36083343-36083344	1	0
chr4:37683206-37683207	1	0
chr9:111348979-111348980	0	0
chr7:123798341-123798342	0	0
chr5:14551286-14551287	0	0
chr12:47346745-47346746	0	0
chr21:10692844-10692845	0	0
chr4:80611425-80611426	0	0
chr2:189639163-189639164	1	0
chr17:47512180-47512181	0	0
chr1:124757722-124757723	0	0
chr5:159341972-159341973	0	0
chr7:5327504-5327505	0	0
chr11:58193544-58193545	0	0
chr3:136899695-136899696	0	0
chr13:27867877-27867878	0	0
chr22:24579006-24579007	0	0
chr20:17721910-17721911	0	0
chr1:146052122-146052123	0	0
chr13:45528039-45528040	1	0
chr6:158840052-158840053	0	0
chr3:194447460-194447461	1	0
chr15:45234727-45234728	0	0
chr14:75277291-75277292	0	0
chr10:32948745-32948746	0	0
chr7:17439297-17439298	0	0
chr9:22109248-22109249	1	0
chr5:174532644-174532645	0	0
chr20:13639152-13639153	0	0
chr17:62726097-62726098	0	0
chr18:74508967-74508968	1	0
chr6:86500219-86500220	0	0
chr6:3907562-3907563	0	0
chr6:30769293-30769294	0	0
chr13:40585544-40585545	0	0
chr17:43232473-43232474	0	0
chr15:43128699-43128700	1	0
chr3:146511731-146511732	0	0
chr6:3870065-3870066	1	0
chr6:34719920-34719921	0	0
chr1:58910333-58910334	0	0
chr17:58317807-58317808	0	0
chr11:80595193-80595194	0	0
chr10:32352868-32352869	0	0
chr12:105309555-105309556	0	0
chr20:42572788-42572789	0	0
chr11:77560339-77560340	0	0
chr14:75871462-75871463	1	0
chr15:85335712-85335713	1	0
chr7:77460445-77460446	0	0
chr4:74023919-74023920	1	0
chr4:37441646-37441647	0	0
chr13:26328016-26328017	0	0
chr6:46383206-46383207	0	0
chr1:160990006-160990007	0	0
chr12:93087543-93087544	0	0
chr4:73453446-73453447	0	0
chr9:27371487-27371488	0	0
chr1:171397177-171397178	0	0
chr1:120850929-120850930	0	0
chr1:123147020-123147021	0	0
chr2:158778354-158778355	0	0
chr12:123233400-123233401	0	0
chr4:77538566-77538567	0	0
chr6:169339873-169339874	0	0
chr1:155642551-155642552	1	0
chr2:104236564-104236565	0	0
chr7:56196484-56196485	0	0
chr7:100264855-100264856	0	0
chr5:107293731-107293732	0	0
chr14:45785441-45785442	0	0
chr2:105378492-105378493	0	0
chr9:94265779-94265780	0	0
chr1:207241389-207241390	0	0
chr7:55714579-55714580	0	0
chr2:64769660-64769661	1	0
chr6:56556857-56556858	0	0
chr1:39566891-39566892	1	0
chr6:129493862-129493863	0	0
chr9:109453610-109453611	0	0
chr7:142957368-142957369	0	0
chr10:984552-984553	1	0
chr2:105977338-105977339	0	0
chr8:79853035-79853036	1	0
chr2:84694637-84694638	0	0
chr1:73980640-73980641	0	0
chr2:27929990-27929991	1	0
chr22:46935048-46935049	0	0
chr20:23043508-23043509	0	0
chr15:48330242-48330243	0	0
chr9:87960028-87960029	0	0
chr12:130097983-130097984	0	0
chr2:50116216-50116217	0	0
chr1:124673176-124673177	0	0
chr17:25074488-25074489	0	0
chr3:192908065-192908066	0	0
chrX:15128875-15128876	0	0
chr18:74369169-74369170	1	0
chr2:224775899-224775900	0	0
chr4:74629481-74629482	1	0
chr5:116544846-116544847	0	0
chr19:46041351-46041352	0	0
chr10:12501690-12501691	1	0
chr17:48154711-48154712	1	0
chr10:70578909-70578910	0	0
chr4:68864604-68864605	0	0
chr1:124455049-124455050	0	0
chr17:40134376-40134377	1	0
chr10:21191556-21191557	0	0
chr7:31493962-31493963	0	0
chr13:28725099-28725100	0	0
chr13:108093747-108093748	0	0
chrX:3470278-3470279	0	0
chr5:34278336-34278337	0	0
chr13:25530576-25530577	0	0
chr4:70198094-70198095	0	0
chr9:39030817-39030818	0	0
chr11:10309764-10309765	0	0
chr1:86993414-86993415	1	0
chr14:55807342-55807343	0	0
chr1:122553753-122553754	0	0
chr4:80610842-80610843	0	0
chr1:44730966-44730967	0	0
chr10:69217521-69217522	0	0
chr16:29783578-29783579	0	0
chr1:65688019-65688020	0	0
chr2:170441882-170441883	0	0
chr2:67645581-67645582	0	0
chr12:12776434-12776435	0	0
chr6:30098054-30098055	0	0
chr19:58217619-58217620	0	0
chr12:47939196-47939197	0	0
chr3:168859557-168859558	0	0
chr13:107351433-107351434	0	0
chr1:124686491-124686492	0	0
chr7:17782079-17782080	0	0
chr15:58574851-58574852	1	0
chr1:60473589-60473590	0	0
chr8:274394-274395	0	0
chr3:106372154-106372155	0	0
chr3:99817491-99817492	0	0
chr4:85073263-85073264	0	0
chr2:224008784-224008785	1	0
chr7:66880208-66880209	0	0
chr6:137241973-137241974	0	0
chr2:109554961-109554962	0	0
chr10:11141750-11141751	0	0
chr9:19202393-19202394	0	0
chr2:102660358-102660359	0	0
chr9:95771043-95771044	0	0
chr3:169284040-169284041	1	0
chrX:776737-776738	0	0
chr3:173038113-173038114	0	0
chr1:124771037-124771038	0	0
chr22:35379308-35379309	0	0
chr12:112926874-112926875	0	0
chr7:36137481-36137482	0	0
chr8:125358679-125358680	1	0
chr2:39551008-39551009	0	0
chr10:75508991-75508992	0	0
chr10:18651577-18651578	0	0
chr11:116693743-116693744	0	0
chr1:185586102-185586103	0	0
chr1:43523017-43523018	0	0
chr1:51284613-51284614	0	0
chr5:86617859-86617860	0	0
chr17:10447661-10447662	0	0
chr13:70391870-70391871	0	0
chr4:10657179-10657180	0	0
chr3:172097008-172097009	0	0
chr19:33101363-33101364	1	0
chr14:77674931-77674932	1	0
chr6:106129365-106129366	0	0
chr2:229980700-229980701	0	0
chr6:6968864-6968865	1	0
chr11:110305589-110305590	0	0
chr1:51520478-51520479	0	0
chr6:36350963-36350964	1	0
chr17:26885778-26885779	0	0
chr3:195589791-195589792	0	0
chr9:75996847-75996848	0	0
chr3:42422397-42422398	1	0
chr2:164910328-164910329	0	0
chr7:52541477-52541478	0	0
chr6:54731308-54731309	1	0
chr4:99715515-99715516	0	0
chr7:73612909-73612910	0	0
chr11:10329035-10329036	0	0
chr6:58886602-58886603	0	0
chr13:39329380-39329381	0	0
chr11:9510900-9510901	0	0
chr7:108015313-108015314	0	0
chr20:28839411-28839412	0	0
chr15:39394010-39394011	1	0
chr22:46743020-46743021	0	0
chr13:29402475-29402476	0	0
chr22:45605592-45605593	0	0
chr12:1711950-1711951	0	0
chr1:239338064-239338065	1	0
chr13:21742225-21742226	0	0
chr6:151125773-151125774	0	0
chr5:140165336-140165337	1	0
chr1:214507272-214507273	1	0
chr2:109470785-109470786	0	0
chr1:56494417-56494418	0	0
chr13:109401024-109401025	0	0
chr11:33182778-33182779	0	0
chr10:4704458-4704459	0	0
chr2:82140331-82140332	0	0
chr6:143755595-143755596	0	0
chr6:122302290-122302291	0	0
chr1:178506787-178506788	1	0
chr1:56811486-56811487	0	0
chr4:70306405-70306406	0	0
chr2:226618959-226618960	0	0
chr2:235141597-235141598	0	0
chr2:190834468-190834469	1	0
chr5:101067545-101067546	0	0
chr1:109856214-109856215	0	0
chr9:115291925-115291926	0	0
chr22:45273609-45273610	0	0
chr9:134357099-134357100	0	0
chr2:106330749-106330750	0	0
chr2:177431598-177431599	0	0
chr3:193834693-193834694	0	0
chr22:45169983-45169984	0	0
chr20:19880310-19880311	1	0
chr17:19672509-19672510	1	0
chr18:14628826-14628827	0	0
chr6:157747594-157747595	0	0
chr5:149002471-149002472	0	0
chr6:92770612-92770613	0	0
chr17:27960581-27960582	0	0
chr18:70422368-70422369	0	0
chr3:172490365-172490366	0	0
chr17:25389942-25389943	0	0
chr11:119704974-119704975	0	0
chr11:47099596-47099597	0	0
chr1:116323299-116323300	1	0
chr12:32901863-32901864	0	0
chr2:47379625-47379626	0	0
chr20:12984465-12984466	0	0
chr2:10490922-10490923	0	0
chr3:172696583-172696584	1	0
chr6:137649074-137649075	1	0
chr8:58713911-58713912	0	0
chr2:61288230-61288231	1	0
chr17:64927810-64927811	0	0
chr4:56217553-56217554	1	0
chr2:158061160-158061161	0	0
chr1:162347497-162347498	1	0
chr4:37716031-37716032	0	0
chr8:66191116-66191117	0	0
chr10:40414517-40414518	0	0
chr7:55694719-55694720	0	0
chr16:68329080-68329081	0	0
chr7:16822365-16822366	1	0
chr14:75521621-75521622	0	0
chrX:20028688-20028689	0	0
chr11:34379264-34379265	0	0
chr1:112819266-112819267	1	0
chr2:121429802-121429803	1	0
chr14:71248449-71248450	0	0
chr4:105898410-105898411	0	0
chr18:9877258-9877259	1	0
chr6:13395466-13395467	0	0
chr2:60380541-60380542	1	0
chr3:172130246-172130247	0	0
chr12:27843865-27843866	0	0
chr22:33328966-33328967	0	0
chr13:22945905-22945906	0	0
chr1:179732518-179732519	0	0
chr14:30972149-30972150	0	0
chr12:18242869-18242870	1	0
chr18:3773584-3773585	1	0
chr4:74062906-74062907	0	0
chr8:39578933-39578934	0	0
chr16:68732599-68732600	0	0
chr11:104740402-104740403	0	0
chr2:113563142-113563143	0	0
chr4:17490843-17490844	1	0
chr13:18891179-18891180	0	0
chr7:149697948-149697949	0	0
chr9:26262144-26262145	0	0
chr1:159916478-159916479	0	0
chr10:50577901-50577902	1	0
chr2:16425696-16425697	0	0
chr8:42720707-42720708	0	0
chr4:61541189-61541190	0	0
chr9:128177534-128177535	0	0
chr1:245157362-245157363	1	0
chr3:194579342-194579343	1	0
chr13:46685484-46685485	0	0
chr13:109480222-109480223	0	0
chr1:124714926-124714927	0	0
chr2:96819280-96819281	1	0
chr10:35307005-35307006	0	0
chr7:98205172-98205173	1	0
chr7:108235153-108235154	1	0
chr3:136995176-136995177	0	1
chr1:67393296-67393297	0	0
chr1:146377172-146377173	0	0
chr9:6780074-6780075	1	0
chr2:150342507-150342508	0	0
chr13:52162779-52162780	0	0
chr13:106242765-106242766	1	0
chr5:56059217-56059218	0	0
chr2:208546254-208546255	0	0
chr6:81838236-81838237	1	0
chr9:112917791-112917792	0	0
chr1:215877719-215877720	0	0
chr5:180085113-180085114	0	0
chr1:168408925-168408926	0	0
chr2:202418741-202418742	0	0
chr3:151971955-151971956	1	0
chr15:89595842-89595843	0	0
chr4:79678704-79678705	0	0
chr14:102465135-102465136	1	0
chr4:39558474-39558475	0	0
chr10:112491443-112491444	0	0
chr13:104408878-104408879	0	0
chr15:64020004-64020005	1	0
chr7:50497149-50497150	0	0
chrY:56724814-56724815	0	0
chr2:13683013-13683014	0	0
chr1:146387484-146387485	0	0
chr4:49144604-49144605	0	0
chr16:19543791-19543792	0	0
chr22:24009367-24009368	1	0
chr6:73666161-73666162	0	0
chr11:62025781-62025782	0	0
chr13:23599689-23599690	1	0
chr6:125307473-125307474	0	0
chr6:75849947-75849948	0	0
chr15:75864718-75864719	0	0
chr7:143974669-143974670	0	0
chr10:75498366-75498367	0	0
chr9:75991046-75991047	0	0
chr16:18939715-18939716	0	0
chr8:14544600-14544601	0	0
chr1:22262678-22262679	0	0
chr14:26381578-26381579	0	0
chr21:32433313-32433314	0	0
chr3:108757804-108757805	0	0
chr1:203316965-203316966	1	0
chr9:76369934-76369935	0	0
chr1:148298079-148298080	0	0
chr1:16514137-16514138	0	0
chr10:34213675-34213676	1	0
chr6:49698662-49698663	0	0
chr3:177443513-177443514	0	0
chr10:78459199-78459200	0	0
chr7:330099-330100	1	0
chr2:102138434-102138435	0	0
chr11:119713609-119713610	0	0
chr2:150370773-150370774	0	0
chr10:67492681-67492682	0	0
chr7:121421205-121421206	0	0
chr13:71842143-71842144	0	0
chr7:8291240-8291241	0	0
chr7:122679498-122679499	0	0
chr2:26363630-26363631	0	0
chr8:61734596-61734597	1	0
chr8:52629639-52629640	0	0
chr11:14258368-14258369	0	0
chr1:179931122-179931123	1	0
chr6:3823204-3823205	0	0
chr4:74654450-74654451	1	0
chr11:78090866-78090867	1	0
chr3:189188650-189188651	1	0
chr22:27314616-27314617	0	0
chr3:122025017-122025018	1	0
chr2:79162289-79162290	0	0
chr1:121775552-121775553	0	0
chr6:95805336-95805337	0	0
chr6:18368909-18368910	0	0
chr1:197995227-197995228	0	0
chr3:145006504-145006505	0	0
chr9:94914462-94914463	0	0
chr12:43193328-43193329	0	0
chr4:116413411-116413412	0	0
chr16:17481881-17481882	0	0
chr20:33743879-33743880	0	0
chr9:128296811-128296812	0	0
chr6:140859933-140859934	0	0
chr9:106030320-106030321	0	0
chr5:82387470-82387471	0	0
chrY:56702076-56702077	0	0
chr16:19085895-19085896	0	0
chr22:29276072-29276073	1	0
chr5:176425310-176425311	0	0
chr14:100649358-100649359	0	0
chr12:12759003-12759004	0	0
chr14:67972483-67972484	0	0
chr6:168597601-168597602	0	0
chr7:104469555-104469556	0	0
chr1:165840559-165840560	1	0
chr17:74974937-74974938	0	0
chr6:49337001-49337002	0	0
chr4:88190391-88190392	0	0
chr17:49106985-49106986	0	0
chr15:60408885-60408886	0	0
chr17:69047591-69047592	0	0
chr1:155441111-155441112	0	0
chr3:153096855-153096856	0	0
chr3:127142050-127142051	0	0
chr4:56743881-56743882	0	0
chr6:3061751-3061752	0	0
chr12:21992180-21992181	0	0
chr8:8299718-8299719	0	0
chr4:73707970-73707971	0	0
chr1:89045423-89045424	0	0
chr4:107115097-107115098	0	0
chr15:59587473-59587474	0	0
chr19:33366301-33366302	1	0
chr6:73516097-73516098	0	0
chr3:50179954-50179955	1	0
chr1:167926735-167926736	1	0
chr2:231068722-231068723	0	0
chr1:179288189-179288190	1	0
chr6:80212169-80212170	1	0
chr9:74102266-74102267	0	0
chr5:74632348-74632349	0	0
chr7:140059444-140059445	0	0
chr13:41696662-41696663	0	0
chr8:53727890-53727891	0	0
chr6:88932307-88932308	0	0
chr4:77146577-77146578	0	0
chr14:90953763-90953764	0	0
chr2:174004118-174004119	1	0
chr11:7810478-7810479	0	0
chr2:43131007-43131008	0	0
chr3:156681275-156681276	0	0
chr22:18892494-18892495	0	0
chr6:7975308-7975309	0	0
chr6:8959061-8959062	0	0
chr11:128894826-128894827	1	0
chr1:220159299-220159300	1	0
chr17:78666124-78666125	1	0
chr6:147709664-147709665	0	0
chr1:113217963-113217964	1	0
chr5:16529641-16529642	1	0
chr7:36037573-36037574	0	0
chr13:98706847-98706848	0	0
chr11:11845250-11845251	0	0
chr21:17462681-17462682	1	0
chr5:45604317-45604318	0	0
chr10:5137964-5137965	1	0
chr1:28599325-28599326	0	0
chr6:118587248-118587249	1	0
chr17:64116302-64116303	1	0
chr2:204473434-204473435	0	0
chr11:103845589-103845590	0	0
chr4:22969554-22969555	0	0
chr12:89375702-89375703	0	0
chr1:8015191-8015192	0	0
chr1:54409594-54409595	0	0
chr11:104695069-104695070	0	0
chr17:1593254-1593255	0	0
chr17:32206049-32206050	0	0
chr7:148987449-148987450	0	0
chr16:85535614-85535615	1	0
chr10:62644522-62644523	0	0
chr2:38440876-38440877	0	0
chr17:81981112-81981113	0	0
chr8:22319122-22319123	0	0
chr8:111889668-111889669	0	0
chr1:182528405-182528406	0	0
chr17:57851540-57851541	0	0
chr20:5737469-5737470	1	0
chr9:123686359-123686360	0	0
chr6:142378322-142378323	0	0
chr8:66195756-66195757	0	0
chr1:87926324-87926325	0	0
chr6:127397162-127397163	0	0
chr12:14777368-14777369	0	0
chr10:15200770-15200771	0	0
chr3:138875734-138875735	0	0
chr12:116916255-116916256	0	0
chr14:39024351-39024352	1	0
chr4:185864067-185864068	0	0
chr14:89857244-89857245	1	0
chr6:16755065-16755066	1	0
chr11:46276449-46276450	1	0
chr8:103463610-103463611	0	0
chr11:20031367-20031368	0	0
chr2:24522667-24522668	1	0
chr11:67563945-67563946	0	0
chr1:11395015-11395016	0	0
chr4:87384577-87384578	1	0
chr6:99178422-99178423	0	0
chr6:52403916-52403917	0	0
chr2:49944545-49944546	0	0
