region	EAC_hypoDMRs	ESCC_hypoDMRs
chr1:160767864-160767865	0	1
chr5:37848078-37848079	0	0
chr12:96316339-96316340	0	0
chr1:147167468-147167469	0	1
chr3:126267604-126267605	0	0
chr12:88847440-88847441	0	0
chr22:46533514-46533515	0	0
chr10:103115104-103115105	0	0
chr1:36386862-36386863	0	0
chr16:81446673-81446674	0	0
chr5:84381692-84381693	0	0
chr20:324571-324572	0	0
chr2:234438097-234438098	0	1
chr19:7494817-7494818	0	0
chr4:1231718-1231719	0	0
chr11:72181106-72181107	0	0
chr2:28276098-28276099	0	0
chr10:97690341-97690342	0	1
chr19:48871986-48871987	0	0
chr15:65185496-65185497	0	0
chr9:97876976-97876977	0	1
chr20:3818762-3818763	0	0
chr9:91000094-91000095	0	1
chr11:33046036-33046037	0	0
chr7:75892824-75892825	0	0
chr12:50763933-50763934	0	0
chr1:205592226-205592227	0	0
chr1:26695527-26695528	0	0
chr5:17928642-17928643	0	0
chr11:10294886-10294887	0	0
chr1:39192520-39192521	0	1
chr9:94953297-94953298	0	1
chr13:73169336-73169337	0	0
chr7:107168609-107168610	0	0
chr9:97877518-97877519	0	1
chr10:42665597-42665598	0	0
chr2:173964014-173964015	0	0
chr22:42688935-42688936	0	0
chr10:86968575-86968576	0	0
chr8:42271718-42271719	0	0
chr12:8678786-8678787	0	0
chr12:11801793-11801794	0	0
chr19:47726165-47726166	0	0
chr7:112420679-112420680	0	0
chr3:50601186-50601187	0	0
chr7:156893153-156893154	0	0
chr11:66892447-66892448	0	1
chr16:87823291-87823292	0	0
chr18:26575310-26575311	0	0
chr15:60409400-60409401	0	0
chr1:180522376-180522377	0	0
chr8:97595278-97595279	0	0
chr13:45239570-45239571	0	0
chr11:447094-447095	0	0
chr9:124444371-124444372	0	0
chr8:143220566-143220567	0	0
chr17:18857811-18857812	0	0
chr8:126926400-126926401	0	0
chr11:119169313-119169314	0	0
chr21:36090114-36090115	0	1
chr2:64643486-64643487	0	1
chr12:80778249-80778250	0	0
chr11:68272076-68272077	0	0
chr13:30259805-30259806	0	0
chr1:244341888-244341889	0	0
chr11:20368678-20368679	0	0
chr20:36835508-36835509	0	0
chr3:196512204-196512205	0	1
chr1:6609535-6609536	0	0
chr5:150357645-150357646	0	0
chr6:30828415-30828416	0	0
chr3:38453756-38453757	0	0
chr1:44799930-44799931	0	0
chr5:4614142-4614143	0	0
chr4:65998860-65998861	0	0
chr7:66292516-66292517	0	0
chr17:31788417-31788418	0	0
chr8:119461891-119461892	0	0
chr1:234997492-234997493	0	0
chr3:52685936-52685937	0	0
chr19:1021135-1021136	0	0
chr15:50765838-50765839	0	0
chr17:36534170-36534171	0	0
chr7:87344654-87344655	0	0
chr2:62458345-62458346	0	0
chr17:1597882-1597883	0	0
chr8:109539531-109539532	0	0
chr19:46461718-46461719	0	0
chr1:206482793-206482794	0	0
chr16:10429498-10429499	0	1
chr5:96824040-96824041	0	0
chr14:49950989-49950990	0	0
chr17:65056872-65056873	0	0
chr9:4106147-4106148	0	0
chr7:42219638-42219639	0	0
chr9:14315509-14315510	0	0
chr17:43444392-43444393	0	0
chr10:91798350-91798351	0	0
chr1:59674014-59674015	0	0
chr8:32565994-32565995	0	0
chr1:60640465-60640466	0	0
chr19:15311421-15311422	0	0
chr4:185559914-185559915	0	0
chr3:190374529-190374530	0	0
chr17:32342193-32342194	0	0
chr21:42231684-42231685	0	1
chr11:11584534-11584535	0	0
chr3:89179842-89179843	0	0
chr1:54287306-54287307	0	0
chr11:71454089-71454090	0	0
chr15:52077115-52077116	0	0
chr22:18001829-18001830	0	0
chr15:80202885-80202886	0	0
chr6:18155388-18155389	0	0
chr11:76023556-76023557	0	0
chr7:485643-485644	0	0
chr2:19073695-19073696	0	0
chr11:35622328-35622329	0	0
chr1:13584156-13584157	0	0
chr19:7989263-7989264	0	0
chr2:96534996-96534997	0	0
chr6:30822416-30822417	0	0
chr3:151770239-151770240	0	0
chr2:196527075-196527076	0	0
chr7:141461257-141461258	0	0
chr19:47776604-47776605	0	0
chr1:207707485-207707486	0	1
chr8:121155518-121155519	0	0
chr4:128601537-128601538	0	0
chr11:16788331-16788332	0	0
chr12:107380435-107380436	0	0
chr3:181913452-181913453	0	0
chr1:15793508-15793509	0	0
chr12:110304285-110304286	0	1
chr3:107697806-107697807	0	0
chr15:98875018-98875019	0	1
chr9:131639961-131639962	0	1
chr19:12551368-12551369	0	0
chr4:186887241-186887242	0	1
chr9:73152580-73152581	0	0
chr3:69294581-69294582	0	0
chr5:140237409-140237410	0	0
chr2:65436620-65436621	0	0
chr2:108933744-108933745	0	0
chr13:105991668-105991669	0	0
chr14:81312033-81312034	0	1
chr2:68808193-68808194	0	0
chr7:55066007-55066008	0	1
chr9:31937913-31937914	0	0
chr20:50992553-50992554	0	0
chr7:66628948-66628949	0	0
chr11:65793345-65793346	0	0
chr9:63338470-63338471	0	0
chr20:56808921-56808922	0	0
chr5:139580203-139580204	0	0
chr1:173477258-173477259	0	0
chr9:98248950-98248951	0	1
chr20:662116-662117	0	0
chr19:1527264-1527265	0	0
chr5:96808361-96808362	0	0
chr6:105373024-105373025	1	0
chr6:121897713-121897714	0	0
chr7:93029265-93029266	0	0
chr1:32963940-32963941	0	0
chr7:129952889-129952890	0	0
chr22:43175397-43175398	0	0
chr5:126368562-126368563	0	0
chr20:51211413-51211414	0	0
chr7:46889001-46889002	0	0
chr10:103676237-103676238	0	0
chr17:4521609-4521610	0	0
chr1:15788311-15788312	0	0
chr3:53628754-53628755	0	1
chr4:84299222-84299223	0	0
chrX:68895234-68895235	0	0
chr2:197499936-197499937	0	0
chr5:75696152-75696153	0	0
chr12:11746217-11746218	0	0
chr16:89881191-89881192	0	1
chr6:97382246-97382247	0	0
chr7:74612441-74612442	0	0
chr20:5113056-5113057	0	0
chr9:96418648-96418649	0	0
chr7:4641077-4641078	0	0
chr14:36768046-36768047	0	0
chr21:44339005-44339006	0	0
chr2:191304279-191304280	0	0
chr8:123715718-123715719	0	1
chr1:185412905-185412906	0	0
chr19:45769394-45769395	0	0
chr2:9555913-9555914	0	0
chr11:65261755-65261756	0	0
chr4:38314915-38314916	0	0
chr16:79658472-79658473	0	1
chr8:126876852-126876853	0	0
chr7:73855564-73855565	0	0
chr14:69716308-69716309	0	1
chr12:26496336-26496337	0	0
chr1:202019064-202019065	0	0
chr5:146043056-146043057	0	0
chr20:8600661-8600662	0	0
chr5:177496590-177496591	0	0
chr12:110341004-110341005	0	0
chr2:218398632-218398633	0	0
chr3:66709678-66709679	0	0
chr4:75724366-75724367	0	0
chr20:57389420-57389421	0	0
chr10:102502928-102502929	0	0
chr16:87778205-87778206	0	0
chr1:214574155-214574156	0	1
chr8:55772383-55772384	0	0
chr17:79836738-79836739	0	0
chr1:33151987-33151988	0	1
chr9:114172999-114173000	0	1
chr17:81487304-81487305	0	0
chr22:17920368-17920369	0	0
chr1:39027972-39027973	0	0
chr5:177006715-177006716	0	0
chr12:29412002-29412003	0	0
chr4:139454035-139454036	0	0
chr8:16670569-16670570	0	0
chr3:52056456-52056457	0	0
chr16:53085620-53085621	0	0
chr14:63854103-63854104	0	0
chr8:127189434-127189435	0	0
chr18:24398681-24398682	0	0
chr8:103608570-103608571	0	0
chr17:36545586-36545587	0	0
chr6:7505715-7505716	0	0
chr3:171753198-171753199	0	1
chr9:108444809-108444810	0	0
chr3:136985098-136985099	0	0
chr8:142815852-142815853	0	0
chr8:67381146-67381147	0	0
chr16:74813327-74813328	0	0
chr10:4671550-4671551	0	1
chr11:74749650-74749651	0	0
chr10:102065226-102065227	0	0
chr16:2962308-2962309	0	0
chr5:14037867-14037868	0	0
chr21:17902449-17902450	0	0
chr13:84121639-84121640	0	0
chr7:101241824-101241825	0	1
chr3:108006519-108006520	0	0
chr5:130897989-130897990	0	0
chr1:201296133-201296134	0	1
chr2:29115340-29115341	0	0
chr21:43775248-43775249	0	0
chr7:6104743-6104744	0	0
chr19:1265164-1265165	0	0
chr13:40233862-40233863	0	1
chr18:2247553-2247554	0	0
chr3:14199848-14199849	0	1
chr1:21956010-21956011	0	0
chr5:2039434-2039435	0	0
chr6:82101768-82101769	0	0
chr9:90344208-90344209	0	0
chr22:42857130-42857131	0	0
chr12:64453180-64453181	0	0
chr16:2250915-2250916	0	0
chr7:92076659-92076660	0	0
chr12:25054287-25054288	0	0
chr3:41508314-41508315	0	0
chr19:1266223-1266224	0	0
chr7:90639823-90639824	0	0
chr10:4672443-4672444	0	1
chr2:28275011-28275012	0	0
chr12:64170215-64170216	0	0
chr1:114610788-114610789	0	0
chr13:41061684-41061685	0	0
chr2:29068685-29068686	0	0
chr13:113298778-113298779	0	1
chr15:82046953-82046954	0	0
chr14:71372664-71372665	0	1
chr19:43525008-43525009	0	0
chr8:103298815-103298816	0	0
chr10:27474967-27474968	0	0
chr9:82774931-82774932	0	0
chr11:71448464-71448465	0	0
chr10:80453253-80453254	0	1
chr2:96205455-96205456	0	0
chr1:119674345-119674346	0	0
chr6:161033834-161033835	0	1
chr22:20918927-20918928	0	0
chr1:53838345-53838346	0	0
chr1:248872733-248872734	0	1
chr6:157763686-157763687	0	0
chr4:182814270-182814271	0	0
chr17:74944260-74944261	0	0
chr2:172315661-172315662	0	0
chr10:125087757-125087758	0	0
chr1:150578726-150578727	0	0
chr19:18385334-18385335	0	0
chr20:56765407-56765408	0	0
chr4:128600651-128600652	0	0
chr12:55086937-55086938	0	0
chr3:136224758-136224759	0	0
chr20:57276050-57276051	0	0
chr5:34244807-34244808	0	0
chr1:24419114-24419115	0	0
chr14:24093515-24093516	0	0
chr18:26441574-26441575	0	1
chr17:64975622-64975623	0	0
chr18:22868898-22868899	0	1
chr1:52056154-52056155	0	0
chr16:15901084-15901085	0	1
chr1:235917808-235917809	0	0
chr16:684703-684704	0	0
chr9:27362623-27362624	0	0
chr16:89443482-89443483	0	0
chr3:64161767-64161768	0	0
chr17:45425990-45425991	0	0
chr14:23366858-23366859	0	0
chr5:163437922-163437923	0	0
chr22:32723765-32723766	0	0
chr12:65950074-65950075	0	1
chr1:225821007-225821008	0	0
chr14:23285976-23285977	0	0
chr2:20356314-20356315	0	1
chr19:4131899-4131900	0	0
chr17:30981676-30981677	0	1
chr1:6414664-6414665	0	0
chr8:114636865-114636866	0	0
chr14:23137688-23137689	0	0
chr17:82876202-82876203	0	0
chr5:139445658-139445659	0	0
chr10:73414819-73414820	0	0
chr3:171625322-171625323	0	0
chr10:101558372-101558373	0	0
chr20:11456401-11456402	0	0
chr8:47100556-47100557	0	0
chr19:49453014-49453015	0	0
chr1:182101505-182101506	0	0
chr5:80407122-80407123	0	0
chr17:75689730-75689731	0	1
chr12:117328729-117328730	0	0
chr12:108701329-108701330	0	1
chr12:132159062-132159063	0	0
chr12:27550776-27550777	0	0
chr1:154558978-154558979	0	0
chr9:125189942-125189943	0	0
chr18:3631123-3631124	0	0
chr16:16069038-16069039	0	1
chr12:62467390-62467391	0	0
chr20:11297137-11297138	0	0
chr12:7039613-7039614	0	1
chr8:22387982-22387983	0	1
chr8:61714549-61714550	0	0
chr17:75845292-75845293	0	0
chr9:109012286-109012287	0	0
chr21:43866622-43866623	0	0
chr8:101205801-101205802	0	0
chr4:56613292-56613293	0	0
chr17:27456382-27456383	0	0
chr9:128656486-128656487	0	0
chr6:42140959-42140960	0	0
chr18:31042890-31042891	0	0
chr8:25660503-25660504	0	0
chr9:77981507-77981508	0	0
chr17:72661552-72661553	0	0
chr20:3545714-3545715	0	1
chr16:85611928-85611929	0	0
chr9:79103433-79103434	0	0
chr19:1102589-1102590	0	0
chr19:18940211-18940212	0	0
chr3:157897265-157897266	0	0
chr11:68313058-68313059	0	0
chr9:128892546-128892547	0	0
chr1:145859126-145859127	0	0
chr12:25373138-25373139	0	0
chr22:36409906-36409907	0	0
chr22:25115123-25115124	0	0
chr14:103541034-103541035	0	0
chr1:3690543-3690544	0	0
chr11:30323168-30323169	0	0
chr3:31197165-31197166	0	1
chr13:102911595-102911596	0	0
chr11:34685608-34685609	0	0
chr7:17069300-17069301	0	0
chr1:3531621-3531622	0	0
chr6:45176523-45176524	0	0
chr5:171387643-171387644	0	0
chr17:49362195-49362196	0	0
chr12:47249297-47249298	0	0
chr14:91388034-91388035	0	1
chr9:78602372-78602373	0	0
chr1:84750461-84750462	0	0
chr5:1330750-1330751	0	0
chr18:11946376-11946377	0	0
chr20:62923458-62923459	0	0
chr16:11009247-11009248	0	1
chr16:2240486-2240487	0	0
chr1:21957094-21957095	0	0
chr6:41644409-41644410	0	0
chr13:30617801-30617802	0	0
chr13:47782336-47782337	0	0
chr2:130328913-130328914	0	0
chr11:74949162-74949163	0	0
chr8:47019187-47019188	0	0
chr6:79453706-79453707	0	0
chr7:54961564-54961565	0	0
chr17:50523503-50523504	0	0
chr5:167817065-167817066	0	0
chr19:49272439-49272440	0	0
chr14:91396218-91396219	0	1
chr12:103434923-103434924	0	0
chr6:134057625-134057626	0	0
chr12:107321200-107321201	0	0
chr16:81601349-81601350	0	1
chr4:61372809-61372810	0	0
chr21:29300134-29300135	0	0
chr3:27821523-27821524	0	0
chr7:66359811-66359812	0	1
chr1:223739296-223739297	0	0
chr9:136484793-136484794	0	0
chr1:202017687-202017688	1	0
chr5:14182941-14182942	0	0
chr22:31313584-31313585	0	0
chr19:10251896-10251897	0	0
chr22:20954154-20954155	0	0
chr9:98254535-98254536	0	0
chr12:58425239-58425240	0	0
chr22:42288939-42288940	0	0
chr7:30310838-30310839	0	0
chr10:71919379-71919380	0	1
chr9:84568082-84568083	0	0
chr9:132069223-132069224	0	0
chr11:64166078-64166079	0	0
chr10:62804674-62804675	0	0
chr17:32128612-32128613	0	0
chrX:72272027-72272028	0	0
chr21:42955808-42955809	0	0
chr10:23384479-23384480	0	0
chr12:89709826-89709827	0	0
chr3:33114516-33114517	0	0
chr11:126318802-126318803	0	0
chr13:107926244-107926245	0	0
chr1:8871817-8871818	0	0
chr15:99306271-99306272	0	0
chr17:62668656-62668657	0	0
chr12:3300095-3300096	0	0
chr5:113428077-113428078	0	0
chr11:27363320-27363321	0	0
chr10:119245481-119245482	0	1
chr7:70599122-70599123	0	0
chr6:82558851-82558852	0	0
chr12:64452080-64452081	0	0
chr1:1232303-1232304	0	0
chr11:74135425-74135426	0	0
chr12:109582851-109582852	0	1
chr2:197500438-197500439	0	0
chr1:203625782-203625783	0	0
chr22:19130005-19130006	0	0
chr10:71217511-71217512	0	0
chr3:193952079-193952080	0	1
chr17:76667139-76667140	0	1
chr17:64975079-64975080	0	0
chr1:228140131-228140132	0	0
chr22:42389431-42389432	0	0
chr11:65540882-65540883	0	0
chrX:73511458-73511459	0	0
chr1:172719280-172719281	0	1
chr6:87789383-87789384	0	0
chr16:89442209-89442210	0	1
chr9:136597476-136597477	0	0
chr17:48830942-48830943	0	0
chr11:72751377-72751378	0	0
chr5:78457734-78457735	0	0
chr18:36398621-36398622	0	0
chr3:39878049-39878050	0	0
chr12:30588801-30588802	0	0
chr1:207020512-207020513	0	0
chr21:46228857-46228858	0	0
chr3:129122081-129122082	0	0
chr7:139037061-139037062	0	1
chr9:130431303-130431304	0	0
chr1:212608524-212608525	0	0
chr17:37158503-37158504	0	0
chr19:12734751-12734752	0	0
chr1:89842657-89842658	0	0
chr3:156681135-156681136	0	0
chr19:18224662-18224663	0	0
chr14:68522580-68522581	0	1
chr19:58555113-58555114	0	0
chr14:50600387-50600388	0	0
chr1:31575144-31575145	0	0
chr5:2008446-2008447	0	0
chr11:71454876-71454877	0	0
chr1:223708274-223708275	0	0
chr2:81481673-81481674	0	0
chr11:13462445-13462446	0	0
chr16:57764486-57764487	0	0
chr1:63317558-63317559	0	0
chr4:40057935-40057936	0	0
chr7:21427191-21427192	0	0
chr19:16472092-16472093	0	0
chr6:87944816-87944817	0	0
chr1:197902915-197902916	0	0
chr1:43153019-43153020	0	0
chr5:79902753-79902754	0	0
chr5:139232355-139232356	0	0
chr11:11476761-11476762	0	0
chr17:76580288-76580289	0	0
chr17:28726617-28726618	0	0
chr11:102268725-102268726	0	0
chr17:44324658-44324659	0	0
chr22:15220238-15220239	0	0
chr3:47380886-47380887	0	0
chr16:48371138-48371139	0	0
chr2:69667958-69667959	0	0
chr4:153748573-153748574	0	0
chr21:38989964-38989965	0	0
chr11:22021591-22021592	0	0
chr17:1092025-1092026	0	1
chr17:37488075-37488076	0	0
chr5:58288499-58288500	0	0
chr22:17946794-17946795	0	0
chr9:38500348-38500349	0	0
chr9:98223566-98223567	0	0
chr2:160352668-160352669	0	1
chr9:1025262-1025263	0	0
chr17:73315681-73315682	0	1
chr11:73195437-73195438	0	0
chr6:2764999-2765000	0	0
chr13:113305331-113305332	0	1
chr11:65540254-65540255	0	0
chr10:78920238-78920239	0	0
chr6:56653070-56653071	0	0
chr16:9068517-9068518	0	0
chr10:113099512-113099513	0	1
chr1:66481362-66481363	0	0
chr17:82098689-82098690	0	0
chr18:30987598-30987599	0	0
chr8:126318658-126318659	0	0
chr3:134382012-134382013	0	0
chr20:62304457-62304458	0	0
chr20:34303030-34303031	0	0
chr14:22598660-22598661	0	0
chr6:10406765-10406766	0	0
chr1:89453301-89453302	0	1
chr2:207239373-207239374	0	0
chr9:95505879-95505880	0	0
chr19:35096311-35096312	0	0
chr13:43975777-43975778	0	0
chr9:22037444-22037445	0	0
chr19:2096916-2096917	0	0
chr14:26282816-26282817	0	0
chr3:45509538-45509539	0	1
chr3:111761678-111761679	0	1
chr3:138594333-138594334	0	0
chr1:26859127-26859128	0	1
chr1:231929560-231929561	0	0
chr8:119416278-119416279	0	0
chr19:44741454-44741455	0	0
chr7:139360932-139360933	0	0
chr20:25696137-25696138	0	0
chr2:153059852-153059853	0	0
chr15:80580416-80580417	0	1
chr22:19178463-19178464	0	0
chr11:95134731-95134732	0	1
chr2:64751895-64751896	0	0
chr12:101877541-101877542	0	0
chr12:80149658-80149659	0	0
chr4:142405571-142405572	0	0
chr1:181041638-181041639	0	0
chr3:53927346-53927347	0	0
chr9:124818241-124818242	0	0
chr2:17540703-17540704	0	0
chr3:139655209-139655210	0	0
chr16:84842723-84842724	0	0
chr11:45931332-45931333	0	0
chr18:58768862-58768863	0	1
chr5:57835411-57835412	0	0
chr17:31052352-31052353	0	0
chr11:95521435-95521436	0	0
chr5:39788058-39788059	0	0
chr1:168354461-168354462	0	0
chr4:84127217-84127218	0	0
chr8:74948226-74948227	0	0
chr9:114805680-114805681	0	0
chr20:19928556-19928557	0	0
chr16:354396-354397	0	0
chr17:82701920-82701921	0	0
chr13:97672982-97672983	0	0
chr5:140107839-140107840	0	0
chr12:48001120-48001121	0	0
chr11:72102966-72102967	0	0
chr1:52176700-52176701	0	0
chr18:79567896-79567897	0	0
chr6:71832282-71832283	0	0
chr16:81327899-81327900	0	1
chr21:32771840-32771841	0	0
chr10:63629071-63629072	0	0
chr9:76519318-76519319	0	0
chr3:184234413-184234414	0	0
chr7:36388602-36388603	0	0
chr19:4342743-4342744	0	0
chr17:72631667-72631668	0	0
chr13:25317891-25317892	0	0
chr7:1137370-1137371	0	0
chr1:155128358-155128359	0	0
chr13:20362841-20362842	0	0
chr5:16936298-16936299	0	0
chr22:39238733-39238734	0	0
chr6:84608883-84608884	0	0
chr12:121184576-121184577	0	0
chr1:220245540-220245541	0	0
chr17:2423357-2423358	0	1
chr16:14398538-14398539	0	0
chr7:96922049-96922050	0	0
chr19:4520065-4520066	0	0
chr17:43840033-43840034	0	0
chr1:181105340-181105341	0	0
chr2:152422168-152422169	0	0
chr12:52578425-52578426	0	0
chr7:100243731-100243732	0	0
chr16:20865944-20865945	0	1
chr1:207730943-207730944	0	0
chr15:92804287-92804288	0	0
chr1:43712143-43712144	0	0
chr16:30528046-30528047	0	0
chr12:113116525-113116526	0	0
chr17:69870816-69870817	0	0
chr19:6538358-6538359	0	0
chrX:119494140-119494141	0	0
chr16:68986131-68986132	0	1
chr7:129824448-129824449	0	0
chr12:56689432-56689433	0	0
chr4:87710828-87710829	0	0
chr14:77028753-77028754	0	0
chr9:103237943-103237944	0	0
chr1:178320353-178320354	0	0
chr11:117279452-117279453	0	0
chr12:105562859-105562860	0	0
chr4:74413629-74413630	0	0
chr6:141746467-141746468	0	0
chr20:51957300-51957301	0	1
chr17:64146478-64146479	0	0
chr8:66954666-66954667	0	0
chr5:113489532-113489533	0	0
chr7:73838784-73838785	0	0
chr16:57989065-57989066	0	0
chr8:19096507-19096508	0	1
chr12:8011633-8011634	0	0
chr10:24820761-24820762	0	0
chr8:142305796-142305797	0	1
chr17:37551941-37551942	0	0
chr18:46388025-46388026	0	0
chr5:149671713-149671714	0	0
chr1:23792093-23792094	0	0
chr9:22446672-22446673	0	0
chr3:5004834-5004835	0	0
chr21:33383576-33383577	0	0
chr10:43574578-43574579	0	0
chr22:43187653-43187654	0	0
chr9:121156395-121156396	0	1
chr15:99733659-99733660	0	0
chr7:1886446-1886447	0	0
chr3:50158023-50158024	0	0
chrX:69116348-69116349	0	0
chr12:57235126-57235127	0	0
chr15:92797833-92797834	0	0
chr5:17229063-17229064	0	0
chr2:71417051-71417052	0	0
chr20:43936681-43936682	0	0
chr11:9663910-9663911	0	0
chr22:39361282-39361283	0	0
chr9:131370824-131370825	0	1
chr12:52496710-52496711	0	0
chr1:225449527-225449528	0	0
chr8:41818931-41818932	0	0
chr7:55141258-55141259	0	1
chr19:48650074-48650075	0	0
chr10:62084076-62084077	0	0
chr3:184482522-184482523	0	0
chr2:109721222-109721223	0	1
chr11:9573431-9573432	0	0
chr20:25058477-25058478	0	0
chr16:48365927-48365928	0	0
chr9:18650097-18650098	0	0
chrX:142250668-142250669	0	0
chr5:76811725-76811726	0	0
chr6:33641316-33641317	0	0
chr7:96330368-96330369	0	0
chr9:107738236-107738237	0	0
chr9:76521370-76521371	0	0
chr4:73704719-73704720	0	0
chr8:65948687-65948688	0	0
chr20:660520-660521	0	0
chr2:31401736-31401737	0	0
chr17:27497882-27497883	0	0
chr16:84197152-84197153	0	0
chr20:63256187-63256188	0	0
chr5:135493753-135493754	0	0
chr7:119587180-119587181	0	0
chr11:67629930-67629931	0	0
chr7:24971406-24971407	0	1
chr18:21704706-21704707	0	0
chr2:72041758-72041759	0	0
chr8:143384487-143384488	0	0
chr20:23361928-23361929	0	0
chr7:129611867-129611868	0	0
chr20:10654750-10654751	0	0
chr6:42193744-42193745	0	0
chr7:151754353-151754354	0	0
chr18:48073547-48073548	0	1
chr4:99436691-99436692	0	1
chr12:79045193-79045194	0	0
chr12:42049194-42049195	0	0
chr9:72649228-72649229	0	0
chr8:114504476-114504477	0	0
chr1:168225992-168225993	0	0
chr10:122364415-122364416	0	1
chr2:55741915-55741916	0	0
chr8:126845331-126845332	0	1
chr6:110098707-110098708	0	0
chr10:6739973-6739974	0	0
chr10:97701837-97701838	0	0
chr13:85509719-85509720	0	0
chr9:19541832-19541833	0	0
chr1:180953552-180953553	0	0
chr6:3432674-3432675	0	1
chr3:100033266-100033267	0	0
chr8:32260034-32260035	0	0
chr22:47333935-47333936	0	0
chr1:235933287-235933288	0	1
chr14:100320622-100320623	0	0
chr7:139110018-139110019	0	0
chr4:163494226-163494227	0	0
chr2:130253475-130253476	0	0
chr3:194141573-194141574	0	0
chr20:62150041-62150042	0	1
chr9:126794139-126794140	0	0
chr11:70603837-70603838	0	0
chr1:201397236-201397237	0	0
chr2:231642793-231642794	0	0
chr13:52254765-52254766	0	0
chr3:171811774-171811775	0	1
chr8:144445478-144445479	0	0
chr8:143541498-143541499	0	0
chr5:133845179-133845180	0	0
chr3:63136696-63136697	0	0
chr9:17268732-17268733	0	0
chr1:16123931-16123932	0	1
chr4:151729915-151729916	0	0
chr11:112162940-112162941	0	0
chr17:43872502-43872503	0	0
chr2:176106734-176106735	0	1
chr19:38775625-38775626	0	0
chr17:39603501-39603502	0	0
chr13:93496109-93496110	0	0
chr5:171388675-171388676	0	0
chr10:80429886-80429887	0	0
chr1:27247578-27247579	0	1
chr19:47745840-47745841	0	0
chr3:23945979-23945980	0	0
chr14:89428975-89428976	0	1
chr17:75352236-75352237	0	1
chr11:2993033-2993034	0	0
chr11:74171357-74171358	0	0
chr16:46688296-46688297	0	0
chr3:45508146-45508147	0	0
chr13:52599342-52599343	0	0
chr12:132516543-132516544	0	0
chr2:148594400-148594401	0	0
chr12:122402500-122402501	0	0
chr19:46875380-46875381	0	1
chr7:129984495-129984496	0	0
chr22:19869049-19869050	0	0
chr1:21788228-21788229	0	0
chr17:17751099-17751100	0	0
chr16:53052640-53052641	0	0
chr17:1650142-1650143	0	0
chr2:112645423-112645424	0	0
chr20:34335842-34335843	0	1
chr17:57524136-57524137	0	0
chr22:26568282-26568283	0	1
chr15:75724052-75724053	0	0
chr19:48649323-48649324	0	0
chr12:93744200-93744201	0	0
chr2:69648537-69648538	0	1
chr11:66768188-66768189	0	1
chr10:119654742-119654743	0	0
chr19:44742173-44742174	0	0
chr8:123241427-123241428	0	0
chr1:17289946-17289947	0	0
chr8:128897085-128897086	0	0
chr10:103882795-103882796	0	0
chrX:41391883-41391884	0	0
chrX:73877081-73877082	0	0
chr19:40611261-40611262	0	0
chr10:31603412-31603413	0	0
chr6:12328846-12328847	0	1
chr3:53261915-53261916	0	0
chr13:27426100-27426101	0	0
chr6:4358935-4358936	0	0
chr2:101191088-101191089	0	0
chr1:54485659-54485660	0	0
chr18:77114628-77114629	0	0
chr3:18330860-18330861	0	0
chr9:23683025-23683026	0	0
chr6:33556996-33556997	0	0
chr10:24293236-24293237	0	0
chr5:132490959-132490960	0	0
chr1:21614914-21614915	0	0
chr9:109556419-109556420	0	0
chr3:33440495-33440496	0	0
chr2:207240213-207240214	0	0
chr19:45449095-45449096	0	0
chr2:36701741-36701742	0	0
chr9:129824122-129824123	0	0
chr13:106522318-106522319	0	1
chr20:37332352-37332353	0	0
chr22:39113914-39113915	0	0
chr12:88520239-88520240	0	0
chrX:154372172-154372173	0	0
chr6:30617321-30617322	0	0
chr5:152741368-152741369	0	0
chr12:65955655-65955656	0	1
chr5:17755318-17755319	0	0
chr16:10369208-10369209	0	0
chr11:86152200-86152201	0	0
chr20:858176-858177	0	1
chr15:43176170-43176171	0	0
chr12:55973956-55973957	0	0
chr6:109009016-109009017	0	0
chr9:79026484-79026485	0	0
chr7:5448804-5448805	0	0
chr7:5601345-5601346	0	0
chr7:127392746-127392747	0	0
chr19:3572815-3572816	0	0
chr19:48955218-48955219	0	0
chr13:108516122-108516123	0	0
chr3:116208959-116208960	0	0
chr4:3386158-3386159	0	0
chr2:159042266-159042267	0	1
chr2:164842471-164842472	0	0
chr19:17317670-17317671	0	0
chr13:46554563-46554564	0	0
chr11:61297793-61297794	0	1
chr12:27974217-27974218	0	0
chr10:25683439-25683440	0	0
chr2:234368965-234368966	0	0
chr16:11659285-11659286	0	1
chr17:73271285-73271286	0	0
chr18:79290313-79290314	0	0
chr1:41419302-41419303	0	0
chr19:39083123-39083124	0	0
chr6:34695269-34695270	0	0
chr12:23076213-23076214	0	0
chr9:92655000-92655001	0	1
chr15:81111188-81111189	0	0
chr16:74382525-74382526	0	0
chr10:60123385-60123386	0	0
chr1:10636175-10636176	0	0
chr11:98330445-98330446	0	0
chr19:8005383-8005384	0	0
chr7:92464682-92464683	0	1
chr4:145180722-145180723	0	0
chr7:76297649-76297650	0	0
chr3:149783955-149783956	0	0
chr2:85014903-85014904	0	0
chr7:129846174-129846175	0	0
chr1:226658328-226658329	0	1
chr7:17600026-17600027	0	0
chr22:41664895-41664896	0	0
chr7:144407793-144407794	0	0
chr11:65117764-65117765	0	0
chr16:55599240-55599241	0	0
chr5:52801066-52801067	0	0
chr19:11815406-11815407	0	0
chr6:150272740-150272741	0	0
chr12:106288598-106288599	0	0
chr10:18627843-18627844	0	0
