SampleName	cancerType	delta_ESCCspecificVSEACspecific	delta_sharedHMDVSsharedPMD	Label
TCGA-BB-4217_T	HNSC	-0.0243075500376212	-0.0243075500376212	Squamous cancers
TCGA-BB-4223_T	HNSC	-0.0390734463451281	-0.0390734463451281	Squamous cancers
TCGA-BB-4224_T	HNSC	-0.164013024974005	-0.164013024974005	Squamous cancers
TCGA-BB-4225_T	HNSC	-0.0540033447857466	-0.0540033447857466	Squamous cancers
TCGA-BB-4227_T	HNSC	-0.161714847261609	-0.161714847261609	Squamous cancers
TCGA-BB-4228_T	HNSC	-0.103400569568166	-0.103400569568166	Squamous cancers
TCGA-BB-7861_T	HNSC	-0.0439832990581298	-0.0439832990581298	Squamous cancers
TCGA-BB-7862_T	HNSC	-0.10540831649046	-0.10540831649046	Squamous cancers
TCGA-BB-7863_T	HNSC	-0.121283025904728	-0.121283025904728	Squamous cancers
TCGA-BB-7864_T	HNSC	-0.101108692633028	-0.101108692633028	Squamous cancers
TCGA-BB-7866_T	HNSC	-0.0320794472753738	-0.0320794472753738	Squamous cancers
TCGA-BB-7870_T	HNSC	-0.115133922722659	-0.115133922722659	Squamous cancers
TCGA-BB-7871_T	HNSC	-0.0431149267555008	-0.0431149267555008	Squamous cancers
TCGA-BB-7872_T	HNSC	-0.0652858489977931	-0.0652858489977931	Squamous cancers
TCGA-BB-8596_T	HNSC	-0.0887121692949535	-0.0887121692949535	Squamous cancers
TCGA-BB-8601_T	HNSC	-0.323888008212322	-0.323888008212322	Squamous cancers
TCGA-BB-A5HU_T	HNSC	-0.0888970874333505	-0.0888970874333505	Squamous cancers
TCGA-BB-A5HY_T	HNSC	-0.0619912714009754	-0.0619912714009754	Squamous cancers
TCGA-BB-A5HZ_T	HNSC	-0.0796355571508758	-0.0796355571508758	Squamous cancers
TCGA-BB-A6UM_T	HNSC	-0.138683436288583	-0.138683436288583	Squamous cancers
TCGA-BB-A6UO_T	HNSC	-0.0994036069474008	-0.0994036069474008	Squamous cancers
TCGA-BC-4072_T	LIHC	0.0947534099706704	0.0947534099706704	Other cancers
TCGA-BC-4073_T	LIHC	0.0650369116507019	0.0650369116507019	Other cancers
TCGA-BC-A10Q_T	LIHC	0.0294757989368289	0.0294757989368289	Other cancers
TCGA-BC-A10R_T	LIHC	0.110598506745114	0.110598506745114	Other cancers
TCGA-BC-A10S_T	LIHC	0.0947101236489921	0.0947101236489921	Other cancers
TCGA-BC-A10T_T	LIHC	0.116300723622295	0.116300723622295	Other cancers
TCGA-BC-A10U_T	LIHC	0.119709865013751	0.119709865013751	Other cancers
TCGA-BC-A10W_T	LIHC	0.0808347378828725	0.0808347378828725	Other cancers
TCGA-BC-A10X_T	LIHC	0.0316054267655451	0.0316054267655451	Other cancers
TCGA-BC-A10Y_T	LIHC	0.141673425499482	0.141673425499482	Other cancers
TCGA-BC-A10Z_T	LIHC	0.112613911487085	0.112613911487085	Other cancers
TCGA-BC-A110_T	LIHC	0.0483326412010209	0.0483326412010209	Other cancers
TCGA-BC-A112_T	LIHC	-0.00723245339746104	-0.00723245339746104	Other cancers
TCGA-BC-A216_T	LIHC	0.107068720569365	0.107068720569365	Other cancers
TCGA-BC-A217_T	LIHC	0.124534065148164	0.124534065148164	Other cancers
TCGA-BC-A3KF_T	LIHC	0.0929068777233265	0.0929068777233265	Other cancers
TCGA-BC-A3KG_T	LIHC	0.0599843736887402	0.0599843736887402	Other cancers
TCGA-BC-A5W4_T	LIHC	-0.00233953462189962	-0.00233953462189962	Other cancers
TCGA-BC-A69H_T	LIHC	0.0811528763099346	0.0811528763099346	Other cancers
TCGA-BC-A69I_T	LIHC	0.0784465042042123	0.0784465042042123	Other cancers
TCGA-BC-A8YO_T	LIHC	0.0828242149903842	0.0828242149903842	Other cancers
TCGA-BD-A2L6_T	LIHC	0.175175309033166	0.175175309033166	Other cancers
TCGA-BD-A3EP_T	LIHC	0.0425747841003425	0.0425747841003425	Other cancers
TCGA-BD-A3ER_T	LIHC	0.064682565116985	0.064682565116985	Other cancers
TCGA-BF-A1PU_T	SKCM	-0.0593990777550694	-0.0593990777550694	Other cancers
TCGA-BF-A1PV_T	SKCM	-0.108229161434851	-0.108229161434851	Other cancers
TCGA-BF-A1PX_T	SKCM	-0.00304747014976214	-0.00304747014976214	Other cancers
TCGA-BF-A1PZ_T	SKCM	-0.0455938586951985	-0.0455938586951985	Other cancers
TCGA-BF-A1Q0_T	SKCM	-0.0422370061107581	-0.0422370061107581	Other cancers
TCGA-BF-A3DJ_T	SKCM	-0.0430490194682195	-0.0430490194682195	Other cancers
TCGA-BF-A3DL_T	SKCM	-0.0345725390302504	-0.0345725390302504	Other cancers
TCGA-BF-A3DM_T	SKCM	-0.0739104328796542	-0.0739104328796542	Other cancers
TCGA-BF-A3DN_T	SKCM	-0.0765154826050121	-0.0765154826050121	Other cancers
TCGA-BF-A5EO_T	SKCM	-0.0147940583068844	-0.0147940583068844	Other cancers
TCGA-BF-A5EP_T	SKCM	-0.0925726180680978	-0.0925726180680978	Other cancers
TCGA-BF-A5EQ_T	SKCM	-0.0808855874701779	-0.0808855874701779	Other cancers
TCGA-BF-A5ER_T	SKCM	-0.078331682586911	-0.078331682586911	Other cancers
TCGA-BF-A5ES_T	SKCM	-0.0467915219769155	-0.0467915219769155	Other cancers
TCGA-BF-A9VF_T	SKCM	-0.0717399219118027	-0.0717399219118027	Other cancers
TCGA-BF-AAOU_T	SKCM	-0.00367337593519201	-0.00367337593519201	Other cancers
TCGA-BF-AAOX_T	SKCM	-0.0389656593324776	-0.0389656593324776	Other cancers
TCGA-BF-AAP0_T	SKCM	-0.0265337983360923	-0.0265337983360923	Other cancers
TCGA-BF-AAP1_T	SKCM	-0.0917086667615322	-0.0917086667615322	Other cancers
TCGA-BF-AAP2_T	SKCM	-0.0942894244317112	-0.0942894244317112	Other cancers
TCGA-BF-AAP4_T	SKCM	-0.0199357990440919	-0.0199357990440919	Other cancers
TCGA-BF-AAP6_T	SKCM	-0.0497259392845526	-0.0497259392845526	Other cancers
TCGA-BF-AAP7_T	SKCM	-0.0394549064027869	-0.0394549064027869	Other cancers
TCGA-BF-AAP8_T	SKCM	-0.0934758569048779	-0.0934758569048779	Other cancers
TCGA-BG-A0MA_T	UCEC	0.0104675116129723	0.0104675116129723	Other cancers
TCGA-BG-A0MH_T	UCEC	0.0373288224802391	0.0373288224802391	Other cancers
TCGA-BG-A0MK_T	UCEC	0.0126153543258783	0.0126153543258783	Other cancers
TCGA-BG-A0VT_T	UCEC	-0.0183828492049916	-0.0183828492049916	Other cancers
TCGA-BG-A0VV_T	UCEC	0.00428298613067601	0.00428298613067601	Other cancers
TCGA-BG-A0VW_T	UCEC	-0.00435525912809598	-0.00435525912809598	Other cancers
TCGA-BG-A0VX_T	UCEC	0.00110022991888004	0.00110022991888004	Other cancers
TCGA-BG-A0VZ_T	UCEC	-0.00920654799360199	-0.00920654799360199	Other cancers
TCGA-BG-A0W1_T	UCEC	0.0254510261698166	0.0254510261698166	Other cancers
TCGA-BG-A0W2_T	UCEC	-0.0199015847078522	-0.0199015847078522	Other cancers
TCGA-BG-A0YU_T	UCEC	0.0184686010190701	0.0184686010190701	Other cancers
TCGA-BG-A0YV_T	UCEC	0.00596032447334327	0.00596032447334327	Other cancers
TCGA-BG-A186_T	UCEC	-0.0292095644849736	-0.0292095644849736	Other cancers
TCGA-BG-A187_T	UCEC	0.0241235852143851	0.0241235852143851	Other cancers
TCGA-BG-A18A_T	UCEC	0.00361290349314936	0.00361290349314936	Other cancers
TCGA-BG-A18B_T	UCEC	0.00802435885457853	0.00802435885457853	Other cancers
TCGA-BG-A18C_T	UCEC	-0.0596655893282422	-0.0596655893282422	Other cancers
TCGA-BG-A220_T	UCEC	-0.0777859992825741	-0.0777859992825741	Other cancers
TCGA-BG-A221_T	UCEC	-0.00671821971500208	-0.00671821971500208	Other cancers
TCGA-BG-A222_T	UCEC	-0.0400864732619509	-0.0400864732619509	Other cancers
TCGA-BG-A2AD_T	UCEC	0.000912632958960602	0.000912632958960602	Other cancers
TCGA-BG-A2AE_T	UCEC	-0.000216330173971935	-0.000216330173971935	Other cancers
TCGA-BG-A2L7_T	UCEC	-0.0306234313297162	-0.0306234313297162	Other cancers
TCGA-BG-A3EW_T	UCEC	-0.0269832921992216	-0.0269832921992216	Other cancers
TCGA-BG-A3PP_T	UCEC	-0.010858087514826	-0.010858087514826	Other cancers
TCGA-BH-A0AU_T	BRCA	-0.00769340628842141	-0.00769340628842141	Other cancers
TCGA-BH-A0AW_T	BRCA	-0.0262377874218791	-0.0262377874218791	Other cancers
TCGA-BH-A0AZ_T	BRCA	0.0045403627689985	0.0045403627689985	Other cancers
TCGA-BH-A0B2_T	BRCA	0.00544871334040531	0.00544871334040531	Other cancers
TCGA-BH-A0B3_T	BRCA	-0.0291193150214705	-0.0291193150214705	Other cancers
TCGA-BH-A0B5_T	BRCA	0.0246142525984607	0.0246142525984607	Other cancers
TCGA-BH-A0B6_T	BRCA	-0.012339529917114	-0.012339529917114	Other cancers
TCGA-BH-A0B8_T	BRCA	0.0712900710804995	0.0712900710804995	Other cancers
TCGA-BH-A0B9_T	BRCA	0.00187544523424199	0.00187544523424199	Other cancers
TCGA-BH-A0BA_T	BRCA	0.0614012921657339	0.0614012921657339	Other cancers
TCGA-BH-A0BC_T	BRCA	-0.0116670323315886	-0.0116670323315886	Other cancers
TCGA-BH-A0BF_T	BRCA	-0.0208171939588394	-0.0208171939588394	Other cancers
TCGA-BH-A0BJ_T	BRCA	0.0128643741913601	0.0128643741913601	Other cancers
TCGA-BH-A0BM_T	BRCA	0.0217054409538714	0.0217054409538714	Other cancers
TCGA-BH-A0BS_T	BRCA	-0.0471062674536847	-0.0471062674536847	Other cancers
TCGA-BH-A0BT_T	BRCA	0.00537620714309195	0.00537620714309195	Other cancers
TCGA-BH-A0BZ_T	BRCA	-0.0264068874311433	-0.0264068874311433	Other cancers
TCGA-BH-A0C0_T	BRCA	0.00725218967957963	0.00725218967957963	Other cancers
TCGA-BH-A0C3_T	BRCA	-0.0183923211220742	-0.0183923211220742	Other cancers
TCGA-BH-A0DD_T	BRCA	-0.0340538732757627	-0.0340538732757627	Other cancers
TCGA-BH-A0DG_T	BRCA	0.00408043553161597	0.00408043553161597	Other cancers
TCGA-BH-A0DH_T	BRCA	0.0244346786552405	0.0244346786552405	Other cancers
TCGA-BH-A0DI_T	BRCA	-0.000103330234904941	-0.000103330234904941	Other cancers
TCGA-BH-A0DK_T	BRCA	0.0153928029693865	0.0153928029693865	Other cancers
TCGA-BH-A0DP_T	BRCA	0.0320211392947888	0.0320211392947888	Other cancers
TCGA-BH-A0DQ_T	BRCA	0.00661862029908333	0.00661862029908333	Other cancers
TCGA-BH-A0DS_T	BRCA	-0.0103377076176588	-0.0103377076176588	Other cancers
TCGA-BH-A0DV_T	BRCA	0.00898024084912064	0.00898024084912064	Other cancers
TCGA-BH-A0E0_T	BRCA	-0.0189285025003757	-0.0189285025003757	Other cancers
TCGA-BH-A0E1_T	BRCA	0.00233143864792129	0.00233143864792129	Other cancers
TCGA-BH-A0E2_T	BRCA	-0.00467010843827642	-0.00467010843827642	Other cancers
TCGA-BH-A0GY_T	BRCA	0.0212144259702178	0.0212144259702178	Other cancers
TCGA-BH-A0GZ_T	BRCA	0.0358213132753136	0.0358213132753136	Other cancers
TCGA-BH-A0H0_T	BRCA	-0.0129643104145063	-0.0129643104145063	Other cancers
TCGA-BH-A0H3_T	BRCA	-0.0198494688020343	-0.0198494688020343	Other cancers
TCGA-BH-A0H6_T	BRCA	0.0159892912957609	0.0159892912957609	Other cancers
TCGA-BH-A0H7_T	BRCA	0.0177676057811017	0.0177676057811017	Other cancers
TCGA-BH-A0H9_T	BRCA	0.00745945054659103	0.00745945054659103	Other cancers
TCGA-BH-A0HA_T	BRCA	-0.0301177322661033	-0.0301177322661033	Other cancers
TCGA-BH-A0HB_T	BRCA	-0.0102114061336253	-0.0102114061336253	Other cancers
TCGA-BH-A0HF_T	BRCA	0.00513203991977385	0.00513203991977385	Other cancers
TCGA-BH-A0HI_T	BRCA	0.0205834172326835	0.0205834172326835	Other cancers
TCGA-BH-A0HK_T	BRCA	-0.021172501273774	-0.021172501273774	Other cancers
TCGA-BH-A0HN_T	BRCA	0.00136157501339162	0.00136157501339162	Other cancers
TCGA-BH-A0HP_T	BRCA	0.000546775393051924	0.000546775393051924	Other cancers
TCGA-BH-A0HX_T	BRCA	-0.0180137291704733	-0.0180137291704733	Other cancers
TCGA-BH-A0HY_T	BRCA	-0.0543421828550333	-0.0543421828550333	Other cancers
TCGA-BH-A0RX_T	BRCA	0.0118600693812894	0.0118600693812894	Other cancers
TCGA-BH-A0W3_T	BRCA	-0.0140445605354031	-0.0140445605354031	Other cancers
TCGA-BH-A0W4_T	BRCA	0.00346173211309286	0.00346173211309286	Other cancers
TCGA-BH-A0W5_T	BRCA	0.021069645106008	0.021069645106008	Other cancers
TCGA-BH-A0WA_T	BRCA	-0.0401671656048099	-0.0401671656048099	Other cancers
TCGA-BH-A18V_T	BRCA	-0.0533336383774956	-0.0533336383774956	Other cancers
TCGA-BH-A1EN_T	BRCA	0.0320503949393585	0.0320503949393585	Other cancers
TCGA-BH-A1EO_T	BRCA	0.0103937544118266	0.0103937544118266	Other cancers
TCGA-BH-A1ES_T	BRCA	0.00137343303805493	0.00137343303805493	Other cancers
TCGA-BH-A1ET_T	BRCA	0.00449677695888395	0.00449677695888395	Other cancers
TCGA-BH-A1EU_T	BRCA	0.0429694000528161	0.0429694000528161	Other cancers
TCGA-BH-A1EV_T	BRCA	0.00307592155894465	0.00307592155894465	Other cancers
TCGA-BH-A1EW_T	BRCA	-0.010082651375699	-0.010082651375699	Other cancers
TCGA-BH-A1EX_T	BRCA	0.0146081723508072	0.0146081723508072	Other cancers
TCGA-BH-A1EY_T	BRCA	0.0150706740007186	0.0150706740007186	Other cancers
TCGA-BH-A1F0_T	BRCA	0.0129216947660524	0.0129216947660524	Other cancers
TCGA-BH-A1F2_T	BRCA	0.0223145468169221	0.0223145468169221	Other cancers
TCGA-BH-A1F5_T	BRCA	0.00967881375935054	0.00967881375935054	Other cancers
TCGA-BH-A1F6_T	BRCA	-0.0183371436386713	-0.0183371436386713	Other cancers
TCGA-BH-A1F8_T	BRCA	0.0447517917800858	0.0447517917800858	Other cancers
TCGA-BH-A1FB_T	BRCA	0.0109120588606693	0.0109120588606693	Other cancers
TCGA-BH-A1FC_T	BRCA	-0.0244172738985426	-0.0244172738985426	Other cancers
TCGA-BH-A1FD_T	BRCA	0.043373466872399	0.043373466872399	Other cancers
TCGA-BH-A1FE_T	BRCA	0.0232023337246628	0.0232023337246628	Other cancers
TCGA-BH-A1FG_T	BRCA	0.0206591989051864	0.0206591989051864	Other cancers
TCGA-BH-A1FH_T	BRCA	0.0115687824403542	0.0115687824403542	Other cancers
TCGA-BH-A1FJ_T	BRCA	-0.026160920526356	-0.026160920526356	Other cancers
TCGA-BH-A1FL_T	BRCA	0.00437589308135644	0.00437589308135644	Other cancers
TCGA-BH-A1FM_T	BRCA	-0.0383305039547555	-0.0383305039547555	Other cancers
TCGA-BH-A1FN_T	BRCA	0.00247504260102616	0.00247504260102616	Other cancers
TCGA-BH-A1FR_T	BRCA	0.015176827284449	0.015176827284449	Other cancers
TCGA-BH-A1FU_T	BRCA	0.0160704638705936	0.0160704638705936	Other cancers
TCGA-BH-A201_T	BRCA	0.00116962133286302	0.00116962133286302	Other cancers
TCGA-BH-A202_T	BRCA	-0.00925704919321491	-0.00925704919321491	Other cancers
TCGA-BH-A203_T	BRCA	0.015839874211278	0.015839874211278	Other cancers
TCGA-BH-A204_T	BRCA	-0.0273687096371233	-0.0273687096371233	Other cancers
TCGA-BH-A208_T	BRCA	-0.0214799386492041	-0.0214799386492041	Other cancers
TCGA-BH-A209_T	BRCA	0.0149581094575267	0.0149581094575267	Other cancers
TCGA-BH-A28O_T	BRCA	0.00970595260886031	0.00970595260886031	Other cancers
TCGA-BH-A28Q_T	BRCA	0.0151215972750233	0.0151215972750233	Other cancers
TCGA-BH-A2L8_T	BRCA	-0.00476828365024007	-0.00476828365024007	Other cancers
TCGA-BH-A42T_T	BRCA	-0.00570925286584256	-0.00570925286584256	Other cancers
TCGA-BH-A42U_T	BRCA	0.0136634309739532	0.0136634309739532	Other cancers
TCGA-BH-A42V_T	BRCA	0.000400287953204348	0.000400287953204348	Other cancers
TCGA-BH-A5IZ_T	BRCA	-0.0488979714850565	-0.0488979714850565	Other cancers
TCGA-BH-A5J0_T	BRCA	0.0254097831986871	0.0254097831986871	Other cancers
TCGA-BH-A6R8_T	BRCA	-0.0211147604631376	-0.0211147604631376	Other cancers
TCGA-BH-A6R9_T	BRCA	-0.022294528293657	-0.022294528293657	Other cancers
TCGA-BH-A8FY_T	BRCA	-0.0104724594618705	-0.0104724594618705	Other cancers
TCGA-BH-A8FZ_T	BRCA	0.0266201606866435	0.0266201606866435	Other cancers
TCGA-BH-A8G0_T	BRCA	0.00828046091301315	0.00828046091301315	Other cancers
TCGA-BH-AB28_T	BRCA	0.00834102615438093	0.00834102615438093	Other cancers
TCGA-BI-A0VR_T	CESC (Sq)	-0.0414975661565987	-0.0414975661565987	Squamous cancers
TCGA-BI-A0VS_T	CESC (Sq)	-0.0984160834177414	-0.0984160834177414	Squamous cancers
TCGA-BI-A20A_T	CESC (Sq)	-0.0946982558528916	-0.0946982558528916	Squamous cancers
TCGA-BJ-A0YZ_T	THCA	0.0183102251563395	0.0183102251563395	Other cancers
TCGA-BJ-A0Z0_T	THCA	0.0193682704971578	0.0193682704971578	Other cancers
TCGA-BJ-A0Z2_T	THCA	0.0278352396550963	0.0278352396550963	Other cancers
TCGA-BJ-A0Z3_T	THCA	0.0343104367791925	0.0343104367791925	Other cancers
TCGA-BJ-A0Z5_T	THCA	0.048058611970843	0.048058611970843	Other cancers
TCGA-BJ-A0Z9_T	THCA	0.0173814721774169	0.0173814721774169	Other cancers
TCGA-BJ-A0ZA_T	THCA	0.0322631113968604	0.0322631113968604	Other cancers
TCGA-BJ-A0ZB_T	THCA	0.0434641559715861	0.0434641559715861	Other cancers
TCGA-BJ-A0ZC_T	THCA	0.0194680444063753	0.0194680444063753	Other cancers
TCGA-BJ-A0ZE_T	THCA	0.0241126445125209	0.0241126445125209	Other cancers
TCGA-BJ-A0ZF_T	THCA	0.041723937208724	0.041723937208724	Other cancers
TCGA-BJ-A0ZG_T	THCA	0.020911508748654	0.020911508748654	Other cancers
TCGA-BJ-A0ZH_T	THCA	0.0271191550964446	0.0271191550964446	Other cancers
TCGA-BJ-A0ZJ_T	THCA	0.0240198122073675	0.0240198122073675	Other cancers
TCGA-BJ-A18Y_T	THCA	0.0263789216086728	0.0263789216086728	Other cancers
TCGA-BJ-A18Z_T	THCA	0.0220333467917435	0.0220333467917435	Other cancers
TCGA-BJ-A190_T	THCA	0.0218153986615222	0.0218153986615222	Other cancers
TCGA-BJ-A191_T	THCA	0.0360236389357382	0.0360236389357382	Other cancers
TCGA-BJ-A192_T	THCA	0.000559603683907506	0.000559603683907506	Other cancers
TCGA-BJ-A28R_T	THCA	0.0085435778242916	0.0085435778242916	Other cancers
TCGA-BJ-A28S_T	THCA	0.0181675916151421	0.0181675916151421	Other cancers
TCGA-BJ-A28T_T	THCA	0.019984541005043	0.019984541005043	Other cancers
TCGA-BJ-A28V_T	THCA	0.00431855358233579	0.00431855358233579	Other cancers
TCGA-BJ-A28W_T	THCA	0.0125192042070664	0.0125192042070664	Other cancers
TCGA-BJ-A28X_T	THCA	0.0137814182735954	0.0137814182735954	Other cancers
TCGA-BJ-A28Z_T	THCA	0.0231082699960548	0.0231082699960548	Other cancers
TCGA-BJ-A290_T	THCA	0.00586812167409811	0.00586812167409811	Other cancers
TCGA-BJ-A291_T	THCA	0.0119034894785952	0.0119034894785952	Other cancers
TCGA-BJ-A2N7_T	THCA	-0.0140673555541011	-0.0140673555541011	Other cancers
TCGA-BJ-A2N8_T	THCA	0.032454444553367	0.032454444553367	Other cancers
TCGA-BJ-A2N9_T	THCA	0.0247056006446456	0.0247056006446456	Other cancers
TCGA-BJ-A2NA_T	THCA	0.0313363887411743	0.0313363887411743	Other cancers
TCGA-BJ-A2P4_T	THCA	0.0107036501987249	0.0107036501987249	Other cancers
TCGA-BJ-A3EZ_T	THCA	0.00464290546768764	0.00464290546768764	Other cancers
TCGA-BJ-A3F0_T	THCA	0.0168883423158995	0.0168883423158995	Other cancers
TCGA-BJ-A3PR_T	THCA	0.0141646438806859	0.0141646438806859	Other cancers
TCGA-BJ-A3PT_T	THCA	0.000675545078162365	0.000675545078162365	Other cancers
TCGA-BJ-A3PU_T	THCA	0.027046712894977	0.027046712894977	Other cancers
TCGA-BJ-A45C_T	THCA	0.023822144973674	0.023822144973674	Other cancers
TCGA-BJ-A45D_T	THCA	0.00430559644586381	0.00430559644586381	Other cancers
TCGA-BJ-A45E_T	THCA	0.00912962839862874	0.00912962839862874	Other cancers
TCGA-BJ-A45F_T	THCA	0.018636649630661	0.018636649630661	Other cancers
TCGA-BJ-A45G_T	THCA	0.010041212782122	0.010041212782122	Other cancers
TCGA-BJ-A45H_T	THCA	0.0350270786459204	0.0350270786459204	Other cancers
TCGA-BJ-A45I_T	THCA	0.0239080820138224	0.0239080820138224	Other cancers
TCGA-BJ-A45J_T	THCA	0.0205759806454086	0.0205759806454086	Other cancers
TCGA-BJ-A45K_T	THCA	0.0149133537627067	0.0149133537627067	Other cancers
TCGA-BJ-A4O8_T	THCA	0.0396127143357136	0.0396127143357136	Other cancers
TCGA-BJ-A4O9_T	THCA	0.0183402645470817	0.0183402645470817	Other cancers
TCGA-BK-A0CA_T	UCEC	0.0239495865503756	0.0239495865503756	Other cancers
TCGA-BK-A0CC_T	UCEC	0.0116758894702015	0.0116758894702015	Other cancers
TCGA-BK-A139_T	UCEC	-0.0279223826906931	-0.0279223826906931	Other cancers
TCGA-BK-A13B_T	UCEC	-0.019690257343544	-0.019690257343544	Other cancers
TCGA-BK-A13C_T	UCEC	-0.0817456171418826	-0.0817456171418826	Other cancers
TCGA-BK-A26L_T	UCEC	-0.0314949502533208	-0.0314949502533208	Other cancers
TCGA-BK-A4ZD_T	UCEC	-0.0589594411834156	-0.0589594411834156	Other cancers
TCGA-BK-A56F_T	UCEC	-0.0134130216069631	-0.0134130216069631	Other cancers
TCGA-BK-A6W3_T	UCEC	0.0100763679233608	0.0100763679233608	Other cancers
TCGA-BK-A6W4_T	UCEC	0.0298510527877012	0.0298510527877012	Other cancers
TCGA-BL-A0C8_T	BLCA (Others)	0.0384383315830961	0.0384383315830961	Other cancers
TCGA-BL-A13I_T	BLCA (Ba/Sq)	-0.0435309162991251	-0.0435309162991251	Squamous cancers
TCGA-BL-A13J_T	BLCA (Ba/Sq)	-0.041979097815473	-0.041979097815473	Squamous cancers
TCGA-BL-A3JM_T	BLCA (Others)	-0.0756760039739575	-0.0756760039739575	Other cancers
TCGA-BL-A5ZZ_T	BLCA (Ba/Sq)	-0.0837120926541747	-0.0837120926541747	Squamous cancers
TCGA-BM-6198_T	READ	0.0905821901695991	0.0905821901695991	GI cancers
TCGA-BP-4177_T	KIRC	0.0316071469944914	0.0316071469944914	Other cancers
TCGA-BP-4760_T	KIRC	0.0262233709049027	0.0262233709049027	Other cancers
TCGA-BP-4770_T	KIRC	-0.143076351753897	-0.143076351753897	Other cancers
TCGA-BP-4782_T	KIRC	0.0162529885450475	0.0162529885450475	Other cancers
TCGA-BP-4795_T	KIRC	0.00818295349634024	0.00818295349634024	Other cancers
TCGA-BP-4801_T	KIRC	0.00510069041824546	0.00510069041824546	Other cancers
TCGA-BP-4993_T	KIRC	0.0176322531018493	0.0176322531018493	Other cancers
TCGA-BP-5010_T	KIRC	0.0280357484822747	0.0280357484822747	Other cancers
TCGA-BP-5168_T	KIRC	0.0201311685419665	0.0201311685419665	Other cancers
TCGA-BP-5169_T	KIRC	0.0058604124764351	0.0058604124764351	Other cancers
TCGA-BP-5170_T	KIRC	-0.00032174437873389	-0.00032174437873389	Other cancers
TCGA-BP-5173_T	KIRC	0.00352048932474525	0.00352048932474525	Other cancers
TCGA-BP-5174_T	KIRC	0.00643478990275947	0.00643478990275947	Other cancers
TCGA-BP-5175_T	KIRC	0.00945006147768013	0.00945006147768013	Other cancers
TCGA-BP-5176_T	KIRC	-0.00354778312864401	-0.00354778312864401	Other cancers
TCGA-BP-5177_T	KIRC	0.00259998301506803	0.00259998301506803	Other cancers
TCGA-BP-5178_T	KIRC	0.0062195397802709	0.0062195397802709	Other cancers
TCGA-BP-5180_T	KIRC	0.0421099234938399	0.0421099234938399	Other cancers
TCGA-BP-5181_T	KIRC	0.00750895836098575	0.00750895836098575	Other cancers
TCGA-BP-5182_T	KIRC	0.00797147726193959	0.00797147726193959	Other cancers
TCGA-BP-5183_T	KIRC	0.0145361719247828	0.0145361719247828	Other cancers
TCGA-BP-5184_T	KIRC	0.0261551353154299	0.0261551353154299	Other cancers
TCGA-BP-5185_T	KIRC	0.0556909185038379	0.0556909185038379	Other cancers
TCGA-BP-5186_T	KIRC	0.02572249926102	0.02572249926102	Other cancers
TCGA-BP-5187_T	KIRC	0.00956531511047798	0.00956531511047798	Other cancers
TCGA-BP-5189_T	KIRC	0.00600849982370311	0.00600849982370311	Other cancers
TCGA-BP-5190_T	KIRC	-0.0158070137241123	-0.0158070137241123	Other cancers
TCGA-BP-5191_T	KIRC	0.0110402059134184	0.0110402059134184	Other cancers
TCGA-BP-5192_T	KIRC	0.0187151912078211	0.0187151912078211	Other cancers
TCGA-BP-5194_T	KIRC	0.0141894397306054	0.0141894397306054	Other cancers
TCGA-BP-5195_T	KIRC	0.0193786066260299	0.0193786066260299	Other cancers
TCGA-BP-5196_T	KIRC	0.00253006480087659	0.00253006480087659	Other cancers
TCGA-BP-5198_T	KIRC	-0.0133121660614841	-0.0133121660614841	Other cancers
TCGA-BP-5199_T	KIRC	0.0146720933643613	0.0146720933643613	Other cancers
TCGA-BP-5200_T	KIRC	0.041560372101786	0.041560372101786	Other cancers
TCGA-BP-5201_T	KIRC	-0.00326724709420601	-0.00326724709420601	Other cancers
TCGA-BP-5202_T	KIRC	0.00586407831287084	0.00586407831287084	Other cancers
TCGA-BQ-5875_T	KIRP	0.00920626593217111	0.00920626593217111	Other cancers
TCGA-BQ-5876_T	KIRP	0.0100488094394841	0.0100488094394841	Other cancers
TCGA-BQ-5877_T	KIRP	0.0112831166615802	0.0112831166615802	Other cancers
TCGA-BQ-5878_T	KIRP	0.00836876219988836	0.00836876219988836	Other cancers
TCGA-BQ-5879_T	KIRP	0.0376123406575577	0.0376123406575577	Other cancers
TCGA-BQ-5880_T	KIRP	0.0113425102326813	0.0113425102326813	Other cancers
TCGA-BQ-5881_T	KIRP	0.00481682413536622	0.00481682413536622	Other cancers
TCGA-BQ-5882_T	KIRP	0.0014844798102237	0.0014844798102237	Other cancers
TCGA-BQ-5883_T	KIRP	0.0304505900582858	0.0304505900582858	Other cancers
TCGA-BQ-5884_T	KIRP	0.0101708565815942	0.0101708565815942	Other cancers
TCGA-BQ-5885_T	KIRP	0.00457314091843952	0.00457314091843952	Other cancers
TCGA-BQ-5886_T	KIRP	0.00564486069736791	0.00564486069736791	Other cancers
TCGA-BQ-5887_T	KIRP	0.00608559119292895	0.00608559119292895	Other cancers
TCGA-BQ-5888_T	KIRP	0.0134825919784269	0.0134825919784269	Other cancers
TCGA-BQ-5889_T	KIRP	0.0111228409960406	0.0111228409960406	Other cancers
TCGA-BQ-5890_T	KIRP	-0.00980006564729508	-0.00980006564729508	Other cancers
TCGA-BQ-5891_T	KIRP	-0.00814857252311219	-0.00814857252311219	Other cancers
